pilot_slice,policy,dataset,base_dataset,query_index,question,gold_title,source_has_gold,source_best_gold_rank,expanded_best_gold_rank,rank_improvement_vs_source,expanded_hit_at_5,expanded_hit_at_10,expanded_hit_at_20,expanded_hit_at_50,expanded_hit_at_100,final_new_at_5,pool_absent_recovered_at_100,retrieval_calls,slot_count,resolved_slot_count,slot_coverage,expanded_top5_titles_json
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,668,What shares a border with the city where someone worked who went to the state where Atwell Mill Grove is located during the gold rush?,"History of Sacramento, California",1,73,,,0,0,0,0,0,0,0,4,0,0,,"[""Atwell Mill Grove"", ""Klondike Gold Rush"", ""California Gold Rush"", ""Black Hills Gold Rush"", ""Someone Could Lose a Heart Tonight""]"
source_pool_absent,dbir_det,MuSiQue,musique,668,What shares a border with the city where someone worked who went to the state where Atwell Mill Grove is located during the gold rush?,Rio Linda High School,0,,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Atwell Mill Grove"", ""Mariposa Grove"", ""New Mill and Depot Building, Hawthorne Woolen Mill"", ""Old Gun Mill"", ""Spring Grove, Virginia""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,668,What shares a border with the city where someone worked who went to the state where Atwell Mill Grove is located during the gold rush?,California Gold Rush,1,10,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Atwell Mill Grove"", ""Mariposa Grove"", ""New Mill and Depot Building, Hawthorne Woolen Mill"", ""Old Gun Mill"", ""Spring Grove, Virginia""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,668,What shares a border with the city where someone worked who went to the state where Atwell Mill Grove is located during the gold rush?,"History of Sacramento, California",1,73,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Atwell Mill Grove"", ""Mariposa Grove"", ""New Mill and Depot Building, Hawthorne Woolen Mill"", ""Old Gun Mill"", ""Spring Grove, Virginia""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Pulaski High School,0,,,,0,0,0,0,0,0,0,0,4,0,0.0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Jerome Quinn,1,76,75,1,0,0,0,0,1,0,0,0,4,0,0.0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,John C. Petersen,1,69,68,1,0,0,0,0,1,0,0,0,4,0,0.0,"[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]"
source_pool_absent,rank_expansion,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Pulaski High School,0,,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""Kexholm County"", ""Mecklenburg County, North Carolina""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Jerome Quinn,1,76,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""Kexholm County"", ""Mecklenburg County, North Carolina""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,John C. Petersen,1,69,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""Kexholm County"", ""Mecklenburg County, North Carolina""]"
source_pool_absent,independent_demand,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Pulaski High School,0,,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erik Jensen (American football)"", ""Jensen Glacier"", ""Långe Erik"", ""Erik Hort"", ""Erik von Frenckell""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Jerome Quinn,1,76,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erik Jensen (American football)"", ""Jensen Glacier"", ""Långe Erik"", ""Erik Hort"", ""Erik von Frenckell""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,John C. Petersen,1,69,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erik Jensen (American football)"", ""Jensen Glacier"", ""Långe Erik"", ""Erik Hort"", ""Erik von Frenckell""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Pulaski High School,0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""Kexholm County"", ""Mecklenburg County, North Carolina""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Jerome Quinn,1,76,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""Kexholm County"", ""Mecklenburg County, North Carolina""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,John C. Petersen,1,69,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""Kexholm County"", ""Mecklenburg County, North Carolina""]"
source_pool_absent,dbir_det,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Pulaski High School,0,,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erik Jensen (American football)"", ""Jensen Glacier"", ""Långe Erik"", ""Erik Hort"", ""Erik von Frenckell""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,Jerome Quinn,1,76,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erik Jensen (American football)"", ""Jensen Glacier"", ""Långe Erik"", ""Erik Hort"", ""Erik von Frenckell""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,John C. Petersen,1,69,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Erik Jensen (American football)"", ""Jensen Glacier"", ""Långe Erik"", ""Erik Hort"", ""Erik von Frenckell""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,Heinz-Josef Große,1,21,20,1,0,0,0,1,1,0,0,0,2,0,0.0,"[""Iron Curtain"", ""Ilona Richter"", ""Bernd Baumgart"", ""Graham Oberlin-Brown"", ""Literature of East Germany""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,Heinz-Josef Große,1,21,,,0,0,0,0,0,0,0,1,0,0,,"[""Ilona Richter"", ""Literature of East Germany"", ""Canada–United States border"", ""Canada–United States border"", ""India–Pakistan border""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,Heinz-Josef Große,1,21,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Ilona Richter"", ""C'est les vacances"", ""Volksbühne"", ""The Woman in the Advocate's Gown"", ""Birth control""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,Heinz-Josef Große,1,21,,,0,0,0,0,0,0,0,4,0,0,,"[""Ilona Richter"", ""Literature of East Germany"", ""Canada–United States border"", ""Canada–United States border"", ""India–Pakistan border""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,Heinz-Josef Große,1,21,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Ilona Richter"", ""C'est les vacances"", ""Volksbühne"", ""The Woman in the Advocate's Gown"", ""Birth control""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Geography of Saudi Arabia,1,72,56,16,0,0,0,0,1,0,0,0,3,0,0.0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Near East"", ""Jordan""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Saudi Arabia,1,58,45,13,0,0,0,1,1,0,0,0,3,0,0.0,"[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Near East"", ""Jordan""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Geography of Saudi Arabia,1,72,,,0,0,0,0,0,0,0,1,0,0,,"[""Battle of Qurah and Umm al Maradim"", ""Battle of Maroun al-Ras"", ""Battle of Verdun"", ""Battle of Verdun"", ""Israel""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Saudi Arabia,1,58,,,0,0,0,0,0,0,0,1,0,0,,"[""Battle of Qurah and Umm al Maradim"", ""Battle of Maroun al-Ras"", ""Battle of Verdun"", ""Battle of Verdun"", ""Israel""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Geography of Saudi Arabia,1,72,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Religion in Israel"", ""Israel"", ""Israel"", ""Israel"", ""Israel""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Saudi Arabia,1,58,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Religion in Israel"", ""Israel"", ""Israel"", ""Israel"", ""Israel""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Geography of Saudi Arabia,1,72,,,0,0,0,0,0,0,0,4,0,0,,"[""Battle of Qurah and Umm al Maradim"", ""Battle of Maroun al-Ras"", ""Battle of Verdun"", ""Battle of Verdun"", ""Israel""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Saudi Arabia,1,58,,,0,0,0,0,0,0,0,4,0,0,,"[""Battle of Qurah and Umm al Maradim"", ""Battle of Maroun al-Ras"", ""Battle of Verdun"", ""Battle of Verdun"", ""Israel""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Geography of Saudi Arabia,1,72,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Religion in Israel"", ""Israel"", ""Israel"", ""Israel"", ""Israel""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,Saudi Arabia,1,58,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Religion in Israel"", ""Israel"", ""Israel"", ""Israel"", ""Israel""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,"Live from Austin, TX (Eric Johnson album)",0,,,,0,0,0,0,0,0,0,0,2,0,0.0,"[""History of Georgia (U.S. state)"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)"", ""List of capitals in the United States""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,Souvenir (Eric Johnson album),0,,,,0,0,0,0,0,0,0,0,2,0,0.0,"[""History of Georgia (U.S. state)"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)"", ""List of capitals in the United States""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,Suga Mama,0,,,,0,0,0,0,0,0,0,0,2,0,0.0,"[""History of Georgia (U.S. state)"", ""Beyoncé"", ""Destiny's Child"", ""List of municipalities in Georgia (U.S. state)"", ""List of capitals in the United States""]"
source_pool_absent,rank_expansion,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,"Live from Austin, TX (Eric Johnson album)",0,,,,0,0,0,0,0,0,0,1,0,0,,"[""Cape Knowles"", ""Souvenir (Eric Johnson album)"", ""Beyoncé"", ""Suga Mama"", ""Tara Knowles""]"
source_pool_absent,rank_expansion,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,Souvenir (Eric Johnson album),0,,1,,1,1,1,1,1,1,1,1,0,0,,"[""Cape Knowles"", ""Souvenir (Eric Johnson album)"", ""Beyoncé"", ""Suga Mama"", ""Tara Knowles""]"
source_pool_absent,rank_expansion,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,Suga Mama,0,,3,,1,1,1,1,1,1,1,1,0,0,,"[""Cape Knowles"", ""Souvenir (Eric Johnson album)"", ""Beyoncé"", ""Suga Mama"", ""Tara Knowles""]"
source_pool_absent,independent_demand,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,"Live from Austin, TX (Eric Johnson album)",0,,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Cape Knowles"", ""Tara Knowles"", ""Suga Mama"", ""Destiny's Child"", ""Ring the Alarm""]"
source_pool_absent,independent_demand,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,Souvenir (Eric Johnson album),0,,10,,0,0,1,1,1,0,1,2,2,2,1.0,"[""Cape Knowles"", ""Tara Knowles"", ""Suga Mama"", ""Destiny's Child"", ""Ring the Alarm""]"
source_pool_absent,independent_demand,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,Suga Mama,0,,2,,1,1,1,1,1,1,1,2,2,2,1.0,"[""Cape Knowles"", ""Tara Knowles"", ""Suga Mama"", ""Destiny's Child"", ""Ring the Alarm""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,"Live from Austin, TX (Eric Johnson album)",0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Cape Knowles"", ""Souvenir (Eric Johnson album)"", ""Beyoncé"", ""Suga Mama"", ""Tara Knowles""]"
