dataset,query_index,question,gold_doc_count,gold_titles_json,setr_selected_count,count_under_selected,dbec_selected_count,setr_support_hit_count,dbec_support_hit_count,setr_support_missing_count,dbec_support_missing_count,setr_support_recall,dbec_support_recall,delta_support_recall_dbec_minus_setr,setr_support_complete,dbec_support_complete,support_transition,support_delta_label,dbec_recovered_missing_count,dbec_recovered_any_missing,dbec_recovered_all_missing,recovery_label,setr_missing_titles_json,dbec_missing_titles_json,dbec_recovered_titles_json,setr_titles_json,dbec_titles_json,setr_em,setr_f1,dbec_em,dbec_f1,delta_em_dbec_minus_setr,delta_f1_dbec_minus_setr,requirement_count,dependent_req_count,selective_binding_decision
HotpotQA,351,Where was the original line of the railroad William Howard worked for?,2,"[""William Howard (engineer)"", ""Baltimore and Ohio Railroad""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Baltimore and Ohio Railroad"", ""William Howard (engineer)""]","[""Baltimore and Ohio Railroad"", ""William Howard (engineer)"", ""Lowell Line"", ""Boston and Lowell Railroad"", ""Florida Railroad""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,bind
HotpotQA,352,The author of Sexual Politics attended which British University?,2,"[""Kate Millett"", ""Sexual Politics""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Kate Millett"", ""Sexual Politics""]","[""Kate Millett"", ""Sexual Politics"", ""Susie Bright"", ""Kenneth R. Valpey"", ""Shannon Bell""]",0.0,0.6666666666666666,0.0,0.6667,0.0,3.333333333332966e-05,2,1,bind
HotpotQA,353,Li Yitong played Huang Rong is a tv series directed by who?,2,"[""Li Yitong (actress)"", ""The Legend of the Condor Heroes (2017 TV series)""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Li Yitong (actress)"", ""The Legend of the Condor Heroes (2017 TV series)""]","[""The Legend of the Condor Heroes (1983 TV series)"", ""Li Yitong (actress)"", ""The Legend of the Condor Heroes (2017 TV series)"", ""Nothing Gold Can Stay (TV series)"", ""Shanghai Bund (TV series)""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,354,"How many major novels did the author write, whose 1811 book was adapted for a 2008 film with a screenplay by Andrew Davies ?",2,"[""Sense and Sensibility (2008 miniseries)"", ""Jane Austen""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Jane Austen"", ""Sense and Sensibility (2008 miniseries)""]","[""Brideshead Revisited (film)"", ""Karen Joy Fowler"", ""Jane Austen"", ""Sense and Sensibility (2008 miniseries)"", ""Northanger Abbey (2007 film)""]",0.0,0.0,0.0,0.0,0.0,0.0,3,2,bind
HotpotQA,355,"What aviator participated to the Transatlantic flight organized by the ""heir apparent"" to Italian dictator Benito Mussolini?",2,"[""Antonio Lippi"", ""Italo Balbo""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Antonio Lippi"", ""Italo Balbo""]","[""Italo Balbo"", ""Benito Mussolini"", ""Antonio Lippi"", ""Bruno Mussolini"", ""Vittorio Mussolini""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,356,Which mechanical device which engages and disengages power transmission  uses brake fluid?,2,"[""Clutch"", ""Brake fluid""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Clutch"", ""Brake fluid"", ""Hydraulic brake"", ""Winch""]","[""Clutch"", ""Brake fluid"", ""Hydraulic brake"", ""Brake bleeding"", ""Pneumatics automation""]",0.0,0.6666666666666666,0.0,0.6667,0.0,3.333333333332966e-05,2,1,bind
HotpotQA,357,"Between Gareth Evans and Pierre Chenal, who's had a more diver career?",2,"[""Gareth Evans (director)"", ""Pierre Chenal""]",10,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Gareth Evans (director)"", ""Pierre Chenal"", ""Native Son (1951 film)"", ""The Lafarge Case"", ""Todo un hombre (1943 film)"", ""Viaje sin regreso"", ""Crime and Punishment (1935 French film)"", ""L'Alibi (1937 film)"", ""Le Dernier Tournant"", ""The Man from Nowhere (1937 film)""]","[""Pierre Chenal"", ""Gareth Evans (director)"", ""Jacques Feyder"", ""Native Son (1951 film)"", ""The Lafarge Case""]",0.0,0.8,0.0,0.0,0.0,-0.8,3,1,abstain
HotpotQA,358,Pablo Jose Ozuna is the cousin of a Dominican professional baseball left fielder who made his MLB debut in what year?,2,"[""Pablo Ozuna"", ""Marcell Ozuna""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Pablo Ozuna"", ""Marcell Ozuna""]","[""Marcell Ozuna"", ""Pablo Ozuna"", ""Darrell Ceciliani"", ""Lin Chung-chiu"", ""Alfonso Soriano""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,359,"Who is Bruce Spizer an expert on, known as the most influential act of the rock era?",2,"[""The Beatles"", ""Bruce Spizer""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Bruce Spizer"", ""Marsha Albert"", ""The Beatles"", ""Cultural impact of the Beatles""]","[""Bruce Spizer"", ""The Experts Network"", ""The Beach Boys"", ""The Beatles"", ""Cultural impact of the Beatles""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,abstain
HotpotQA,360,"How many records had the team sold before performing ""aint thinkin' 'bout you""?",2,"[""Chris Brown"", ""Ain't Thinkin' 'Bout You""]",2,0,5,0,1,2,1,0.0,0.5,0.5,0,0,SetR incomplete -> DBEC incomplete,DBEC improves support coverage,1,1,0,dbec_recovers_some_missing,"[""Chris Brown"", ""Ain't Thinkin' 'Bout You""]","[""Chris Brown""]","[""Ain't Thinkin' 'Bout You""]","[""Next (Vanessa Williams album)"", ""Boyzone""]","[""Ain't Thinkin' 'Bout You"", ""Side 2 Side"", ""Still Thinkin' 'bout You"", ""22 More Hits"", ""Still Thinkin' 'bout You (song)""]",0.0,0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,1,0,abstain
HotpotQA,361,Which American politician who served as United States Senator from 1971 to 1989 was Governor of Florida before Buddy MacKay?,2,"[""Buddy MacKay"", ""Lawton Chiles""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Lawton Chiles"", ""Buddy MacKay""]","[""Lawton Chiles"", ""Buddy MacKay"", ""Wendell Ford"", ""George LeMieux"", ""Bob Kerrey""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,362,What year did a director of a North Korean cinema film get kidnapped?,2,"[""Pulgasari"", ""Cinema of North Korea""]",2,0,5,1,2,1,0,0.5,1.0,0.5,0,1,SetR incomplete -> DBEC complete,DBEC improves support coverage,1,1,1,dbec_recovers_all_missing,"[""Cinema of North Korea""]",[],"[""Cinema of North Korea""]","[""Pulgasari"", ""Shin Sang-ok""]","[""Shin Sang-ok"", ""Cinema of North Korea"", ""Pulgasari"", ""Batang X"", ""Cinema of Korea""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,363,"Who achieved more academically, Andrea Martin or Mark Hoplamazian?",2,"[""Andrea Martin"", ""Mark Hoplamazian""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Mark Hoplamazian"", ""Andrea Martin"", ""Andrea Martin (canoeist)"", ""Juno Awards of 1985""]","[""Harvard College"", ""Mark Hoplamazian"", ""Andrea Martin"", ""Priscilla Guthrie"", ""Michael Marlow (economist)""]",0.0,0.8,0.0,0.8,0.0,0.0,3,1,bind
HotpotQA,364,"Toby Scott worked with which American singer born on May 24, 1941?",2,"[""Toby Scott"", ""Bob Dylan""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Toby Scott"", ""Bob Dylan""]","[""Meredith D'Ambrosio"", ""Bob Dylan"", ""Toby Scott"", ""Peter Lockyer"", ""Curtis Carlson""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,365,Where is the head quarter of the Blue Bird Body Company?,2,"[""Blue Bird Corporation"", ""Albert Luce""]",7,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Blue Bird Corporation"", ""Blue Bird Wanderlodge"", ""Albert Luce"", ""Blue Bird All American"", ""Blue Bird TC/2000"", ""Blue Bird Vision"", ""Blue Bird Micro Bird""]","[""Blue Bird Corporation"", ""Blue Bird Wanderlodge"", ""Albert Luce"", ""Blue Bird All American"", ""Blue Bird TC/2000""]",1.0,1.0,1.0,1.0,0.0,0.0,1,0,abstain
HotpotQA,366,Are Waco Regional Airport and Idaho Falls Regional Airport both city owned airports?,2,"[""Waco Regional Airport"", ""Idaho Falls Regional Airport""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Waco Regional Airport"", ""Idaho Falls Regional Airport""]","[""Idaho Falls Regional Airport"", ""Waco Regional Airport"", ""Boise Airport"", ""Thief River Falls Regional Airport"", ""Schenectady County Airport""]",1.0,1.0,1.0,1.0,0.0,0.0,3,1,bind
HotpotQA,367,Where was the university at which  Barrie Ciliberti was a professor located?,2,"[""University of Maryland University College"", ""Barrie Ciliberti""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Barrie Ciliberti"", ""University of Maryland University College""]","[""University of Maryland University College"", ""Barrie Ciliberti"", ""Barrie Thorne"", ""Barrie Wilson"", ""Barrie Dobson""]",0.0,0.3333333333333333,0.0,0.3333,0.0,-3.333333333332966e-05,2,1,bind
HotpotQA,368,"Which has more species, Festuca or Dactylis?",2,"[""Dactylis"", ""Festuca""]",6,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Dactylis"", ""Festuca"", ""Festuca pratensis"", ""Sporobolus"", ""Oplismenus"", ""Brown patch""]","[""Dactylis"", ""Festuca"", ""Festuca duriuscula"", ""Festuca gigantea"", ""Festuca ovina""]",1.0,1.0,1.0,1.0,0.0,0.0,3,1,bind
HotpotQA,369,Which building is taller Bertelsmann Building or 432 Park Avenue?,2,"[""Bertelsmann Building"", ""432 Park Avenue""]",3,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Bertelsmann Building"", ""432 Park Avenue"", ""List of tallest buildings in New York City""]","[""List of tallest buildings in New York City"", ""432 Park Avenue"", ""Bertelsmann Building"", ""Terebinth"", ""One57""]",1.0,1.0,1.0,1.0,0.0,0.0,3,1,abstain
HotpotQA,370,Are both American Foxhound and Löwchen types of Foxhounds?,2,"[""American Foxhound"", ""Löwchen""]",3,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""American Foxhound"", ""English Foxhound"", ""Löwchen""]","[""German Spitz (Klein)"", ""American Foxhound"", ""Löwchen"", ""German Spitz"", ""English Foxhound""]",1.0,1.0,1.0,1.0,0.0,0.0,3,2,bind
HotpotQA,371,"Which facility was founded in Missouri, Discovery Zone or Valentino's?",2,"[""Valentino's"", ""Discovery Zone""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Discovery Zone"", ""Valentino's""]","[""Valentino SpA"", ""Discovery Zone"", ""Valentino's"", ""Leaps and Bounds (playplace)"", ""One Penn Plaza""]",1.0,1.0,1.0,1.0,0.0,0.0,4,2,bind
HotpotQA,372,"What is the name of the daughter of the Irish entertainer in the girl band Maxi, Dick and Twink?",2,"[""Chloë Agnew"", ""Adele King""]",3,0,5,2,1,0,1,1.0,0.5,-0.5,1,0,SetR complete -> DBEC incomplete,DBEC loses support coverage,0,0,0,setr_no_missing_support,[],"[""Chloë Agnew""]",[],"[""Adele King"", ""Maxi, Dick and Twink"", ""Chloë Agnew""]","[""Adele King"", ""Maxi, Dick and Twink"", ""Maxi (singer)"", ""The Late Late Tribute Shows"", ""Boyzone""]",0.0,0.5714285714285715,0.0,0.5714,0.0,-2.8571428571488866e-05,2,1,bind
HotpotQA,373,"Which Kevin Costner movie included an actor who also starred in ""Little Big League""?",2,"[""Little Big League"", ""Timothy Busfield""]",3,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Little Big League"", ""Timothy Busfield"", ""Benny Ciaramello""]","[""Timothy Busfield"", ""Field of Dreams"", ""Little Big League"", ""Amy Madigan"", ""Kevin Costner &amp; Modern West""]",1.0,1.0,1.0,1.0,0.0,0.0,3,2,bind
HotpotQA,374,Who was the director of 2004 American teen comedy adventure film in which Michelle Christine Trachtenberg appeared?,2,"[""Michelle Trachtenberg"", ""EuroTrip""]",1,1,5,1,2,1,0,0.5,1.0,0.5,0,1,SetR incomplete -> DBEC complete,DBEC improves support coverage,1,1,1,dbec_recovers_all_missing,"[""Michelle Trachtenberg""]",[],"[""Michelle Trachtenberg""]","[""EuroTrip""]","[""EuroTrip"", ""The Notorious Bettie Page"", ""Michelle Trachtenberg"", ""Mean Girls"", ""New York Minute (film)""]",0.0,0.6666666666666666,0.0,0.6667,0.0,3.333333333332966e-05,3,2,bind
HotpotQA,375,Japanese destroyer Oite participated in what conflict that ended with the surrender of the American forces to the Empire of Japan?,2,"[""Japanese destroyer Oite (1924)"", ""Battle of Wake Island""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Japanese destroyer Oite (1924)"", ""Battle of Wake Island""]","[""Battle of Wake Island"", ""Solomon Islands Broadcasting Corporation"", ""Japanese destroyer Oite (1924)"", ""Japanese destroyer Yayoi (1925)"", ""Japanese destroyer Mochizuki""]",1.0,1.0,1.0,1.0,0.0,0.0,3,2,bind
HotpotQA,376,Christopher de Haro provided the financial backing to what Portuguese explorer who organised the Spanish expedition to the East Indies from 1519 to 1522?,2,"[""Christopher de Haro"", ""Ferdinand Magellan""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Ferdinand Magellan"", ""Christopher de Haro""]","[""Ferdinand Magellan"", ""Christopher de Haro"", ""Maximilianus Transylvanus"", ""Victoria (ship)"", ""Pedro Fernández de Velasco, 2nd Count of Haro""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,377,Falling Stars is a role-playing game published by the company based out of what country?,2,"[""Nordcurrent"", ""Falling Stars (video game)""]",1,1,5,1,2,1,0,0.5,1.0,0.5,0,1,SetR incomplete -> DBEC complete,DBEC improves support coverage,1,1,1,dbec_recovers_all_missing,"[""Nordcurrent""]",[],"[""Nordcurrent""]","[""Falling Stars (video game)""]","[""Nordcurrent"", ""Falling Stars (video game)"", ""Agatha Christie (video game series)"", ""Guardian's Crusade"", ""EverQuest Role-Playing Game""]",0.0,0.0,1.0,1.0,1.0,1.0,2,1,bind
HotpotQA,378,The Zapruder film shows President John F. Kennedy's motorcade as it passed through a plaza that was named aNational Historic Landmark in what year?,2,"[""Dealey Plaza"", ""Zapruder film""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Zapruder film"", ""Dealey Plaza""]","[""Dealey Plaza"", ""Zapruder film"", ""Abraham Zapruder"", ""Marilyn Sitzman"", ""Umbrella man (JFK assassination)""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,379,"Who lived longer, Tony Richardson or Giorgio Ferroni?",2,"[""Giorgio Ferroni"", ""Tony Richardson""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Giorgio Ferroni"", ""Tony Richardson""]","[""Giorgio Ferroni"", ""Tony Richardson"", ""Blood for a Silver Dollar"", ""Giuliano Biagetti"", ""Gunman Sent by God""]",1.0,1.0,0.0,0.0,-1.0,-1.0,4,2,abstain
HotpotQA,380,Are Water dropwort and Costus both in the family Apiaceae?,2,"[""Water dropwort"", ""Costus""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Water dropwort"", ""Costus"", ""Oxypolis filiformis"", ""Bupleurum""]","[""Oxypolis filiformis"", ""Costus"", ""Water dropwort"", ""Cicuta"", ""Bunium luristanicum""]",1.0,1.0,1.0,1.0,0.0,0.0,3,1,bind
HotpotQA,381,Gerd Neggo trained under the founder of which type of dance analysis?,2,"[""Rudolf von Laban"", ""Gerd Neggo""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Gerd Neggo"", ""Rudolf von Laban""]","[""Rudolf von Laban"", ""Gerd Neggo"", ""Irmgard Bartenieff"", ""Estonian Hound"", ""Audentes Sports Centre""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,382,What is the population of the town that gets it's water supply from Canobie Lake?,2,"[""Salem, New Hampshire"", ""Canobie Lake""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Canobie Lake"", ""Salem, New Hampshire""]","[""Canobie Lake"", ""Burnley"", ""Salem, New Hampshire"", ""Canobie Lake Park"", ""Canobie Corkscrew""]",0.0,0.4,0.0,0.4,0.0,0.0,2,1,abstain
HotpotQA,383,"Who has released more studio albums, Candlelight Red or Motion City Soundtrack?",2,"[""Candlelight Red"", ""Motion City Soundtrack""]",8,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Candlelight Red"", ""Motion City Soundtrack"", ""Motion City Soundtrack discography"", ""Panic Stations (album)"", ""Even If It Kills Me"", ""Back to the Beat (EP)"", ""My Dinosaur Life"", ""Commit This to Memory""]","[""Panic Stations (album)"", ""Candlelight Red"", ""Motion City Soundtrack discography"", ""Motion City Soundtrack"", ""List of songs recorded by Motion City Soundtrack""]",1.0,1.0,1.0,1.0,0.0,0.0,3,1,bind
HotpotQA,384,Who wrote the 1970 international hit song Murray Head is most recognized for?,2,"[""Superstar (Jesus Christ Superstar song)"", ""Murray Head""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Murray Head"", ""Superstar (Jesus Christ Superstar song)"", ""One Night in Bangkok"", ""Jesus Christ Superstar""]","[""Superstar (Jesus Christ Superstar song)"", ""Murray Head"", ""Say It Ain't So, Joe (song)"", ""One Night in Bangkok"", ""Vinylshakerz""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,385,"Where is the singer of ""B Boy"" raised?",2,"[""Meek Mill"", ""B Boy (song)""]",3,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""B Boy (song)"", ""Meek Mill"", ""Jay Park""]","[""Meek Mill"", ""B Boy (song)"", ""Jay Park"", ""B Boy Baby"", ""J Farell""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,386,The major benefactor who donated money to build Archbold Gymnasium sold his oil company to whom?,2,"[""John Dustin Archbold"", ""Archbold Gymnasium""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Archbold Gymnasium"", ""John Dustin Archbold""]","[""John Dustin Archbold"", ""Archbold Gymnasium"", ""75 Rockefeller Plaza"", ""Manley Field House"", ""Skelly Oil""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,387,Me and You and Everyone We Know was directed by an artist who also directed what 2011 film?,2,"[""Me and You and Everyone We Know"", ""Miranda July""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Me and You and Everyone We Know"", ""Miranda July""]","[""Miranda July"", ""Me and You and Everyone We Know"", ""Michel Hazanavicius"", ""Fernando Meirelles"", ""The Squid and the Whale""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,388,"What role did the actor who played Colonel Sherman T. Potter in ""M*A*S*H"" play in ""Kentucky Jones""",2,"[""Kentucky Jones"", ""Harry Morgan""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Harry Morgan"", ""Kentucky Jones""]","[""Harry Morgan"", ""Kentucky Jones"", ""AfterMASH"", ""Stuart Charno"", ""The Apple Dumpling Gang Rides Again""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,389,The owner of radio station KWPW has the same name as an American character actor. What is it?,2,"[""KWPW"", ""Bill McCutcheon""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""KWPW"", ""Bill McCutcheon""]","[""Bill McCutcheon"", ""KWPW"", ""Jim Backus"", ""Al Lewis (actor)"", ""KAND""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
HotpotQA,390,George Tawengwa was the first black person to buy a farm located in a country now known as which country ?,2,"[""George Tawengwa"", ""Southern Rhodesia""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""George Tawengwa"", ""Tawengwa family"", ""Rhodesia"", ""Southern Rhodesia""]","[""Southern Rhodesia"", ""George Tawengwa"", ""Tawengwa family"", ""Angola"", ""List of companies of Angola""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
