dataset,base_dataset,query_index,question,variant,rank_quota,max_repairs,min_gain,branch_policy,gold_doc_count,requirement_count,dependent_req_count,selective_binding_decision,seed_count,seed_positions_json,seed_titles_json,rank_fill_positions_json,rank_fill_titles_json,dbec_selective_positions_json,dbec_selective_titles_json,final_positions_json,final_titles_json,accepted_repair_count,accepted_repair_positions_json,accepted_repair_titles_json,accepted_repair_gains_json,accepted_repair_branch_status_json,rank_fill_count,branch_conflict_reject_count,branch_unknown_count,rejection_counts_json,branch_status_counts_json,added_gold_count,removed_gold_count,net_gold_delta_vs_rank,harmful_replacement,added_gold_titles_json,removed_gold_titles_json,setr_f1,dbec_f1,delta_f1_dbec_minus_setr,final_support_hit_count,final_support_missing_count,final_support_recall,final_support_complete,final_support_missing_titles_json,rank_support_hit_count,rank_support_missing_count,rank_support_recall,rank_support_complete,rank_support_missing_titles_json,dbec_support_hit_count,dbec_support_missing_count,dbec_support_recall,dbec_support_complete,dbec_support_missing_titles_json,delta_support_recall_vs_rank,delta_support_complete_vs_rank,delta_support_recall_vs_dbec,delta_support_complete_vs_dbec
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr3_g003_branchoff,1,3,0.03,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""unknown"", ""unknown""]",1,0,2,{},"{""unknown"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr3_g005_branchoff,1,3,0.05,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""unknown"", ""unknown""]",1,0,2,{},"{""unknown"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr3_g010_branchoff,1,3,0.1,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""unknown"", ""unknown""]",1,0,2,{},"{""unknown"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr1_g000_branchoff,2,1,0.0,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr1_g003_branchoff,2,1,0.03,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr1_g005_branchoff,2,1,0.05,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr1_g010_branchoff,2,1,0.1,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr2_g000_branchoff,2,2,0.0,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr2_g003_branchoff,2,2,0.03,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr2_g005_branchoff,2,2,0.05,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr2_g010_branchoff,2,2,0.1,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr3_g000_branchoff,2,3,0.0,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr3_g003_branchoff,2,3,0.03,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr3_g005_branchoff,2,3,0.05,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq2_mr3_g010_branchoff,2,3,0.1,off,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""unknown""]",2,0,1,{},"{""unknown"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr1_g000_branchstrict,1,1,0.0,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""support""]",2,0,0,{},"{""support"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr1_g003_branchstrict,1,1,0.03,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""support""]",2,0,0,{},"{""support"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr1_g005_branchstrict,1,1,0.05,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""support""]",2,0,0,{},"{""support"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr1_g010_branchstrict,1,1,0.1,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 2, 3]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Aditya Chopra"", ""Tsui Hark""]",1,[35],"[""Christine Pascal""]",[0.394717],"[""support""]",2,0,0,{},"{""support"": 1}",1,0,1,0,"[""Christine Pascal""]",[],0.0,1.0,1.0,3,1,0.75,0,"[""Scott Shaw""]",2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.25,0,-0.25,-1
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr2_g000_branchstrict,1,2,0.0,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""support"", ""support""]",1,0,0,{},"{""support"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr2_g003_branchstrict,1,2,0.03,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""support"", ""support""]",1,0,0,{},"{""support"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr2_g005_branchstrict,1,2,0.05,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""support"", ""support""]",1,0,0,{},"{""support"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr2_g010_branchstrict,1,2,0.1,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""support"", ""support""]",1,0,0,{},"{""support"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
2Wiki,2wikimultihopqa,865,"Which film has the director born first, Killer: Dead Or Alive or Adultery: A User'S Guide?",rq1_mr3_g000_branchstrict,1,3,0.0,strict,4,4,2,bind,2,"[0, 1]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide""]","[0, 1, 2, 3, 4]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Aditya Chopra"", ""Tsui Hark"", ""Charles, Dead or Alive""]","[35, 6, 1, 0, 2]","[""Christine Pascal"", ""Scott Shaw"", ""Adultery: A User's Guide"", ""Killer: Dead or Alive"", ""Aditya Chopra""]","[0, 1, 35, 6, 2]","[""Killer: Dead or Alive"", ""Adultery: A User's Guide"", ""Christine Pascal"", ""Scott Shaw"", ""Aditya Chopra""]",2,"[35, 6]","[""Christine Pascal"", ""Scott Shaw""]","[0.394717, 0.309447]","[""support"", ""support""]",1,0,0,{},"{""support"": 2}",2,0,2,0,"[""Scott Shaw"", ""Christine Pascal""]",[],0.0,1.0,1.0,4,0,1.0,1,[],2,2,0.5,0,"[""Scott Shaw"", ""Christine Pascal""]",4,0,1.0,1,[],0.5,1,0.0,0
