dataset,query_index,split,strong_label,daec_f1,nobind_f1,daec_em,nobind_em,delta_f1_daec_minus_nobind,delta_em_daec_minus_nobind,alias_match_rate,avg_candidate_title_occurrences,bind_conf_candidate_coverage,bind_conf_candidate_simplicity,bind_conf_composite_primary,bind_conf_composite_with_margin_diagnostic,bind_conf_margin_diagnostic,bind_conf_match_quality,bind_conf_single_candidate_rate,bind_conf_title_unique,binding_count,binding_count_unpruned,candidate_count_max,candidate_count_mean,candidate_count_total,candidate_coverage,candidate_req_count,dep_margin_mean_diagnostic,dep_margin_min_diagnostic,dep_score_top1_mean_diagnostic,dependent_req_count,duplicate_entity_count,empty_entity_responses,empty_response_rate,exactish_match_rate,extraction_count,low_ambiguity,match_rate,matched_entity_count,max_dependency_depth,multi_candidate_rate,multi_candidate_req_count,raw_entity_count,requirement_count,single_candidate_rate,single_candidate_req_count,skipped_anchor_count,title_nonunique_rate,title_unique_rate,unmatched_entity_count,unmatched_rate,question
HotpotQA,570,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1,1.0,0.5,0.6666666666666666,0.6043329333333334,0.35499800000000004,0.8333333333333333,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.35499800000000004,0.35499800000000004,1.0,1.0,0.0,3.0,0.6,0.5,5.0,0.5,0.6666666666666666,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Who is the father of the king who attempted to have Eardwulf assassinated
HotpotQA,571,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.2,0.49,0.392,0.0,0.25,0.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.630397,1.0,0.0,1.0,0.2,0.8,5.0,0.2,0.19230769230769232,5.0,1.0,1.0,1.0,26.0,2.0,0.0,0.0,3.0,0.0,1.0,18.0,0.6923076923076923,"Howard Bilerman produced an album for which songwriter from Athens, Georgia?"
HotpotQA,572,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.6666666666666666,1.0,0.645,0.6160056,0.500028,0.22500000000000003,0.3333333333333333,1.0,2.0,2.0,2.0,1.0,3.0,0.6666666666666666,2.0,0.500028,5.6000000000000494e-05,0.740124,3.0,2.0,8.0,0.5333333333333333,0.3333333333333333,15.0,1.0,0.15,3.0,3.0,0.3333333333333333,1.0,20.0,4.0,0.3333333333333333,1.0,1.0,0.0,1.0,14.0,0.7,Who co-founded View Askew Productions and produced numerous movies starring Jason Lee?
HotpotQA,573,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.875,0.9000000000000001,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771399,1.0,0.0,2.0,0.4,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,Which author wrote about a woman captured by the Symbionese Liberation Army?
HotpotQA,574,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013043478260869568,0.010434782608695655,0.0,0.06521739130434784,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.3333333333333333,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,3.0,0.0,0.0,3.0,0.0,0.0,20.0,0.8695652173913043,"Football at the 2006 Asian Games with Wisoon Wichaya as its coach was played how many days prior to the opening ceromony in Doha, Qatar in 2006?"
HotpotQA,575,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.2,0.48,0.4131881,0.14594050000000003,0.2,0.0,1.0,8.0,8.0,4.0,3.0,6.0,1.0,2.0,0.14594050000000003,0.05691900000000005,0.9459925,2.0,2.0,2.0,0.2,1.0,10.0,0.2,0.13333333333333333,6.0,2.0,1.0,2.0,45.0,3.0,0.0,0.0,4.0,0.0,1.0,33.0,0.7333333333333333,"Which of the steering committee was an American broadcast journalist, best known as anchorman for the ""CBS Evening News"" for 19 years?"
HotpotQA,576,test,ignore,0.8571,0.8571,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.5066666666666667,0.4053333333333334,0.0,0.19999999999999998,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.3333333333333333,0.2,3.0,1.0,1.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.8,What was the occupation of the man who published an individualist anarchist journal?
HotpotQA,577,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Who did a new permanent member on the fourteenth season of  So You Think You Can Dance play in High School Musical?
HotpotQA,578,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.5333333333333333,1.4,1.0,0.07692307692307693,0.43538461538461537,0.3483076923076923,0.0,0.5,0.0,0.6,25.0,125.0,5.0,5.0,15.0,1.0,3.0,0.0,0.0,1.0,3.0,32.0,2.0,0.1,0.2,20.0,0.07692307692307693,0.2777777777777778,20.0,2.0,1.0,3.0,72.0,4.0,0.0,0.0,0.0,0.4,0.6,20.0,0.2777777777777778,"Which amusement park at Coney Island, Brooklyn, New York City,  without being the grandest, was the island's longest lasting?"
HotpotQA,579,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Richard Münch portrayed the German general who served in what capacity during WWII in the 1970 movie Patton?
HotpotQA,580,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,0.8285714285714286,0.862857142857143,1.0,0.14285714285714288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.672313,1.0,0.0,3.0,0.6,0.0,5.0,1.0,0.14285714285714285,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.8571428571428571,"Cordyline ruba grows from Bundaberg, Queensland to which northeastern city in New South Whales, Australia?"
HotpotQA,581,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.88,0.9040000000000001,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2,0.0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.4,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?"
HotpotQA,582,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.8444444444444444,0.8755555555555556,1.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.8,0.0,10.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,0.0,1.0,6.0,0.6666666666666666,What type of structure does 277 Park Avenue and 126 Madison Avenue have in common?
HotpotQA,583,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Anna Lewandowska is married to a footballer who plays for what club?
HotpotQA,584,test,ignore,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.482678,1.0,0.0,3.0,0.6,0.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,What city is the army division that conducted Operation Blue Hearts in the Korean War based out of?
HotpotQA,585,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1,1.0,0.3333333333333333,0.5555555555555556,0.46797544444444444,0.11765499999999995,0.4444444444444444,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.11765499999999995,0.11765499999999995,1.0,1.0,0.0,3.0,0.6,0.6666666666666666,5.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,1.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.4444444444444444,Who was born in Ireland and has coached the captain of MLS club Colorado Rapids?
HotpotQA,586,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.25,1,1.0,0.25,0.5029411764705882,0.4023529411764706,0.0,0.2647058823529411,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.7,0.75,10.0,0.25,0.23529411764705882,4.0,1.0,1.0,1.0,17.0,3.0,0.0,0.0,1.0,0.0,1.0,12.0,0.7058823529411765,What record company does distribution for Joan Marie Larkin and Kenny Laguna?
HotpotQA,587,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333334,0.026666666666666672,0.0,0.16666666666666669,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6666666666666666,where was the 2006 Commonwealth Games that Mmoloki Nogeng won a bronze medal at held?
HotpotQA,588,test,abstain_helpful,0.0,1.0,0.0,1.0,-1.0,-1.0,0.5,1,1.0,0.5,0.51875,0.41500000000000004,0.0,0.09375,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.656089,1.0,0.0,5.0,0.5,0.5,10.0,0.5,0.0625,2.0,1.0,1.0,1.0,32.0,3.0,0.0,0.0,2.0,0.0,1.0,28.0,0.875,"Whose native growing land is more south, Beech or Daviesia?"
HotpotQA,589,test,ignore,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.6464599999999999,0.4323,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.4323,0.4323,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"In the muti-sport games usually held every four years between nations around the Mediterranean Sea, Fatma Lanouar is best known for winning gold in which event?"
HotpotQA,590,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.95,0.96,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,0.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Is It Just Me? was a single by the English rock band from what Suffolk city?
HotpotQA,591,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.5366666666666666,0.5184605333333334,0.44563600000000003,0.35,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.44563600000000003,0.44563600000000003,1.0,1.0,1.0,1.0,0.2,1.0,5.0,0.3333333333333333,0.3,3.0,1.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6,"How many records did the boy band who released ""Said and Done"" sell worldwide as of 2013?"
HotpotQA,592,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1,1.0,0.3333333333333333,0.4963963963963964,0.3971171171171171,0.0,0.14864864864864866,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.4,0.3333333333333333,10.0,0.3333333333333333,0.08108108108108109,3.0,1.0,1.0,1.0,37.0,3.0,0.0,0.0,2.0,0.0,1.0,29.0,0.7837837837837838,"What is the name of the region that includes the cities Dover and Portsmouth, New Hampshire?"
HotpotQA,593,test,abstain_helpful,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,2,1.0,1.0,0.8,0.8400000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Mr. & Mrs. Mxyzptlk is an episode of the superhero TV series that originally aired on what network?
HotpotQA,594,dev,ignore,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.6,0.5755704,0.47785200000000005,0.5,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.47785200000000005,0.47785200000000005,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,0.5,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,When was the plaintiff in the 1892 Barbed Wire Patent Case born?
HotpotQA,595,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta Zero Mile Post is located within a historic area opened in what year ?
HotpotQA,596,dev,ignore,0.2857,0.2857,0.0,0.0,0.0,0.0,0.6666666666666666,1,1.0,0.3333333333333333,0.5809523809523809,0.4647619047619047,0.0,0.5714285714285714,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.6,0.3333333333333333,5.0,0.3333333333333333,0.42857142857142855,3.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2857142857142857,What team won the XLII super bowl in their 48th overall season?
HotpotQA,597,test,ignore,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,0.5192982456140351,0.46082359649122817,0.22692500000000004,0.26315789473684215,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.22692500000000004,0.22692500000000004,1.0,1.0,1.0,2.0,0.4,1.0,5.0,0.3333333333333333,0.15789473684210525,3.0,1.0,1.0,1.0,19.0,2.0,0.0,0.0,3.0,0.0,1.0,12.0,0.631578947368421,Kang Sung-yeon played Prince Yeonsan in a film that runs for how many minutes ?
HotpotQA,598,test,ignore,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,What are the colors of the tricolour flag that was adopted in 1919?
HotpotQA,599,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.5571428571428572,0.5367836857142857,0.45534699999999995,0.2857142857142857,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.45534699999999995,0.45534699999999995,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.7142857142857143,An cricket star who played a supporting role in the film Sinhawalokanaya was a former captain of which cricket team?
HotpotQA,600,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Armageddon in Retrospect was written by the author who was best known for what 1969 satire novel?
HotpotQA,601,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,What do Wrigley Park and social networks have in common?
HotpotQA,602,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Which voice actor plays the voice of the cartoon character that is most famous for his semi-intelligible speech and his mischievous and temperamental personality?
HotpotQA,603,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"What event in 1920 was established by the director of the play ""The Miracle?"""
HotpotQA,604,test,ignore,0.5714,0.5714,0.0,0.0,0.0,0.0,0.3333333333333333,1,1.0,0.5,0.6857142857142857,0.6625265285714286,0.5697755,0.4285714285714286,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.5697755,0.13955099999999998,0.988181,2.0,0.0,7.0,0.7,0.6666666666666666,10.0,0.5,0.42857142857142855,3.0,2.0,0.5,1.0,7.0,3.0,0.5,1.0,0.0,0.0,1.0,4.0,0.5714285714285714,Who was the brother of the wife of the Democratic Party nomination for Vice President in 1972?
HotpotQA,605,dev,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.84,0.8720000000000001,1.0,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.8,What type of product is the sponsor of the Premiership Rugby Sevens SeriesSeries ?
HotpotQA,606,test,bind_helpful,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,When was Erik Watts' father born?
HotpotQA,607,dev,ignore,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,"When was one of the fresco mural, one of the greatest treasures of the Hood Museum of Art, painted?"
HotpotQA,608,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.6666666666666666,0.5,0.6,0.58,0.5,0.5,0.3333333333333333,1.0,3.0,3.0,3.0,1.3333333333333333,4.0,0.6666666666666666,2.0,0.5,0.0,0.9860835,3.0,0.0,10.0,0.6666666666666666,0.75,15.0,0.5,0.2857142857142857,4.0,3.0,0.3333333333333333,1.0,14.0,4.0,0.3333333333333333,1.0,6.0,0.0,1.0,4.0,0.2857142857142857,"Love Child is a 1982 biopic starring Beau Bridges, Mackenzie Phillips, and an actress that was nominated for the Academy Award for Best Supporting Actress for what 1985 film?"
HotpotQA,609,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.4,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,Ho Iat Seng  is a member of a legislative assembly that has how many members ?
HotpotQA,610,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5,1.0,0.6555555555555556,0.7244444444444444,1.0,0.2777777777777778,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,5.0,0.5,0.0,10.0,1.0,0.1111111111111111,1.0,2.0,0.0,0.0,9.0,3.0,0.5,1.0,3.0,0.0,1.0,5.0,0.5555555555555556,How many times has the team Jack McKeon managed won the World Series?
HotpotQA,611,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,0.5321428571428571,0.4257142857142857,0.0,0.1607142857142857,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2,0.0,10.0,0.5,0.07142857142857142,2.0,1.0,1.0,1.0,28.0,3.0,0.0,0.0,5.0,0.0,1.0,21.0,0.75,are Tinto Brass and Baltasar Kormákur both from the same country ?
HotpotQA,612,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333334,0.026666666666666672,0.0,0.16666666666666669,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6666666666666666,Who is younger Kirk Humphreys or Tom Coburn?
HotpotQA,613,test,abstain_helpful,0.0,1.0,0.0,1.0,-1.0,-1.0,0.125,1,1.0,0.14285714285714285,0.5174603174603174,0.41396825396825393,0.0,0.4444444444444444,0.0,1.0,15.0,15.0,5.0,4.0,8.0,1.0,2.0,0.0,0.0,1.0,2.0,6.0,1.0,0.1,0.75,10.0,0.14285714285714285,0.3333333333333333,9.0,2.0,1.0,2.0,27.0,3.0,0.0,0.0,0.0,0.0,1.0,12.0,0.4444444444444444,The head writer for which show also wrote a Simpsons' episode narrated by James Earl Jones?
HotpotQA,614,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.8272727272727273,0.8618181818181818,1.0,0.13636363636363635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.6,0.0,10.0,1.0,0.09090909090909091,1.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,9.0,0.8181818181818182,"Which singer has been in more music bands, Michael Crafter or Martin Degville?"
HotpotQA,615,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.8666666666666667,0.8933333333333333,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,Who is prime minister of this West African country that covers 36125km2?
HotpotQA,616,test,ignore,0.3636,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Which football team does Lewis Young's older brother, Ashley Young, play for?"
HotpotQA,617,test,ignore,0.1538,0.1538,0.0,0.0,0.0,0.0,0.6,1,0.5,0.25,0.39444444444444443,0.32476675555555556,0.046055999999999986,0.22222222222222224,0.0,1.0,5.0,5.0,5.0,2.5,5.0,0.5,1.0,0.046055999999999986,0.046055999999999986,1.0,2.0,0.0,4.0,0.4,0.2,10.0,0.25,0.18518518518518517,5.0,2.0,0.5,1.0,27.0,3.0,0.0,0.0,2.0,0.0,1.0,20.0,0.7407407407407407,What album starring Ed Sheeran was released on 3 March 2017?
HotpotQA,618,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2,1.0,1.0,0.6857142857142857,0.7485714285714287,1.0,0.4285714285714286,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.2,1.0,5.0,1.0,0.14285714285714285,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2857142857142857,What nationality was the lover of Lord Alfred Douglas ?
HotpotQA,619,dev,ignore,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.6666666666666666,1.0,0.7766666666666666,0.8213333333333332,1.0,0.55,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,2.0,1.0,1.0,0.649021,3.0,0.0,5.0,0.3333333333333333,1.0,15.0,1.0,0.1,2.0,2.0,0.0,0.0,20.0,4.0,0.6666666666666666,2.0,10.0,0.0,1.0,0.0,0.0,"Which band included more previously-known figures when it was formed, !!! or Puddle of Mudd?"
HotpotQA,620,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edward C. Hugger and Alexander Acosta served at appointees for what job?
HotpotQA,621,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,What man is linked to both Johnny Tremain and Magic Kingdom?
HotpotQA,622,test,ignore,0.3333,0.3333,0.0,0.0,0.0,0.0,0.5,1,1.0,0.5,0.6333333333333333,0.5066666666666667,0.0,0.6666666666666667,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.841138,1.0,0.0,4.0,0.8,0.5,5.0,0.5,0.6666666666666666,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,What drum machine was introduced in 1989 and allowed 32 notes to be played simultaneously?
