dataset,subset_dataset,subset_index,query_index,question,gold_doc_count,gold_titles_json,setr_selected_count,setr_em,setr_f1,setr_support_recall,setr_support_complete,setr_support_missing_count,setr_titles_json,dbec_selected_count,dbec_em,dbec_f1,dbec_support_recall,dbec_support_complete,dbec_support_missing_count,dbec_recovered_missing_count,dbec_titles_json,requirement_count,dependent_req_count,selective_binding_decision,rank_fill5_answer,rank_fill5_em,rank_fill5_f1,rank_fill5_empty_answer,rank_fill5_selected_count,rank_fill5_support_hit_count,rank_fill5_support_missing_count,rank_fill5_support_recall,rank_fill5_support_complete,rank_fill5_actual_added_count,rank_fill5_rank_fill_count,rank_fill5_titles_json,oracle_fill5_answer,oracle_fill5_em,oracle_fill5_f1,oracle_fill5_empty_answer,oracle_fill5_selected_count,oracle_fill5_support_hit_count,oracle_fill5_support_missing_count,oracle_fill5_support_recall,oracle_fill5_support_complete,oracle_fill5_actual_added_count,oracle_fill5_rank_fill_count,oracle_fill5_titles_json,dbec_repair_fill5_answer,dbec_repair_fill5_em,dbec_repair_fill5_f1,dbec_repair_fill5_empty_answer,dbec_repair_fill5_selected_count,dbec_repair_fill5_support_hit_count,dbec_repair_fill5_support_missing_count,dbec_repair_fill5_support_recall,dbec_repair_fill5_support_complete,dbec_repair_fill5_actual_added_count,dbec_repair_fill5_rank_fill_count,dbec_repair_fill5_titles_json
MuSiQue,musique_dbec_cf_underselect_20260507,35,358,"What is the average daytime temperature in the region where Richmond is found, in the state where WGCK-FM is located?",3,"[""Richmond, Virginia"", ""WGCK-FM"", ""North Carolina""]",2,0.0,0.0,0.6666666666666666,0,1,"[""WGCK-FM"", ""Richmond, Virginia""]",5,0.0,0.0,0.6666666666666666,0,1,0,"[""Richmond, Virginia"", ""WGCK-FM"", ""Richmond, Virginia"", ""Richmond, Virginia"", ""Virginia, Lempira""]",3,1,bind,Not specified.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""WGCK-FM"", ""Richmond, Virginia"", ""WKHK"", ""WFFG-FM"", ""WXBX""]",upper 40s–lower 50s °F.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""WGCK-FM"", ""Richmond, Virginia"", ""North Carolina"", ""WKHK"", ""WFFG-FM""]",Not specified.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""WGCK-FM"", ""Richmond, Virginia"", ""Richmond, Virginia"", ""Richmond, Virginia"", ""Richmond, Virginia""]"
MuSiQue,musique_dbec_cf_underselect_20260507,36,366,What record label does the spouse of the performer of Somethin' Bad belong to?,3,"[""Candy Coburn"", ""Somethin' Bad"", ""Pure BS""]",2,0.0,0.4,0.3333333333333333,0,2,"[""Somethin' Bad"", ""Wherever You Are Tonight""]",5,0.0,0.0,0.3333333333333333,0,2,0,"[""My Heart (Lorrie Morgan album)"", ""Sonny & Cher"", ""Somethin' Bad"", ""Jesus, Take the Wheel"", ""Wherever You Are Tonight""]",3,2,bind,Sony Music Nashville.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Somethin' Bad"", ""Wherever You Are Tonight"", ""Jesus, Take the Wheel"", ""Candy Coburn"", ""Platinum""]",Warner Bros. Records Nashville.,0.0,0.8571428571428571,0,5,3,0,1.0,1,3,1,"[""Somethin' Bad"", ""Wherever You Are Tonight"", ""Candy Coburn"", ""Pure BS"", ""Jesus, Take the Wheel""]",Sony Music Nashville.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,0,"[""Somethin' Bad"", ""Wherever You Are Tonight"", ""My Heart (Lorrie Morgan album)"", ""Sonny & Cher"", ""Jesus, Take the Wheel""]"
MuSiQue,musique_dbec_cf_underselect_20260507,37,373,What is the name of the child of the Italian navigator who sailed for England and explored the east coast of the continent Francisco Vázquez' birthplace is located?,4,"[""John Cabot"", ""Paula Santiago"", ""Sebastian Cabot (explorer)"", ""Francisco H. Vázquez""]",2,1.0,1.0,0.5,0,2,"[""Francisco H. Vázquez"", ""Sebastian Cabot (explorer)""]",5,0.0,0.0,0.5,0,2,1,"[""John Cabot"", ""Exploration of North America"", ""Francisco H. Vázquez"", ""Francisco de Eliza"", ""Pedro Álvares Cabral""]",3,2,bind,Giovanni Caboto.,0.0,0.0,0,5,2,2,0.5,0,3,3,"[""Francisco H. Vázquez"", ""Sebastian Cabot (explorer)"", ""Francisco de Eliza"", ""Pedro Álvares Cabral"", ""Giovanni Battista Caviglia""]",Sebastian Cabot.,1.0,1.0,0,5,4,0,1.0,1,3,1,"[""Francisco H. Vázquez"", ""Sebastian Cabot (explorer)"", ""John Cabot"", ""Paula Santiago"", ""Francisco de Eliza""]",Sebastian Cabot.,1.0,1.0,0,5,3,1,0.75,0,3,0,"[""Francisco H. Vázquez"", ""Sebastian Cabot (explorer)"", ""John Cabot"", ""Exploration of North America"", ""Francisco de Eliza""]"
MuSiQue,musique_dbec_cf_underselect_20260507,38,375,What forced the departure from the country responsible for Phoe Pyonn Cho of the people once defied by new coinage?,3,"[""Ottoman Empire"", ""Myanmar"", ""Phoe Pyonn Cho""]",2,0.0,0.0,0.3333333333333333,0,2,"[""Phoe Pyonn Cho"", ""Huguenots""]",5,0.0,0.0,0.3333333333333333,0,2,0,"[""Coinage of India"", ""Phoe Pyonn Cho"", ""Franco-Prussian War"", ""Gamal Abdel Nasser"", ""Hellenistic period""]",2,1,abstain,The revocation.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,3,"[""Phoe Pyonn Cho"", ""Huguenots"", ""Franco-Prussian War"", ""Gamal Abdel Nasser"", ""Coinage of India""]",The revocation.,0.0,0.0,0,5,3,0,1.0,1,3,1,"[""Phoe Pyonn Cho"", ""Huguenots"", ""Ottoman Empire"", ""Myanmar"", ""Franco-Prussian War""]",The revocation.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,0,"[""Phoe Pyonn Cho"", ""Huguenots"", ""Coinage of India"", ""Franco-Prussian War"", ""Gamal Abdel Nasser""]"
MuSiQue,musique_dbec_cf_underselect_20260507,39,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",3,"[""Scion xD"", ""1973 oil crisis"", ""Acura Legend""]",2,0.0,0.0,0.3333333333333333,0,2,"[""1973 oil crisis"", ""Toyota""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""1973 oil crisis"", ""Toyota"", ""Scion xB"", ""BMW"", ""Acura Legend""]",2,1,abstain,1983.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Acura RL"", ""Acura RLX""]",1983.,0.0,0.0,0,5,3,0,1.0,1,3,1,"[""1973 oil crisis"", ""Toyota"", ""Scion xD"", ""Acura Legend"", ""Acura RL""]",1983.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,0,"[""1973 oil crisis"", ""Toyota"", ""Toyota"", ""Scion xB"", ""BMW""]"
MuSiQue,musique_dbec_cf_underselect_20260507,40,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",4,"[""Slavs"", ""Josip Broz Tito"", ""Ivo Werner"", ""United States Army""]",3,0.0,0.0,0.75,0,1,"[""Josip Broz Tito"", ""Ivo Werner"", ""Slavs""]",5,0.0,0.0,0.75,0,1,0,"[""Slavs"", ""Anti-aircraft warfare"", ""Ivo Werner"", ""Anti-aircraft warfare"", ""Josip Broz Tito""]",3,2,abstain,1943.,0.0,0.0,0,5,3,1,0.75,0,2,2,"[""Josip Broz Tito"", ""Ivo Werner"", ""Slavs"", ""Czech Republic"", ""Slavs""]",1943.,0.0,0.0,0,5,4,0,1.0,1,2,1,"[""Josip Broz Tito"", ""Ivo Werner"", ""Slavs"", ""United States Army"", ""Czech Republic""]",1939–1945.,0.0,0.0,0,5,3,1,0.75,0,2,0,"[""Josip Broz Tito"", ""Ivo Werner"", ""Slavs"", ""Slavs"", ""Anti-aircraft warfare""]"
MuSiQue,musique_dbec_cf_underselect_20260507,41,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,3,"[""Liza and David"", ""Beyoncé"", ""Michael Jackson: The Life of an Icon""]",2,0.0,0.0,0.6666666666666666,0,1,"[""Michael Jackson: The Life of an Icon"", ""Beyoncé""]",5,0.0,0.0,0.6666666666666666,0,1,0,"[""Michael Jackson: The Life of an Icon"", ""Beyoncé"", ""Private Hell 36"", ""Beyoncé"", ""Nine Days that Changed the World""]",3,2,bind,Beyoncé.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Michael Jackson: The Life of an Icon"", ""Beyoncé"", ""Nine Days that Changed the World"", ""Beyoncé"", ""Beyoncé""]",Liza Minnelli.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""Michael Jackson: The Life of an Icon"", ""Beyoncé"", ""Liza and David"", ""Nine Days that Changed the World"", ""Beyoncé""]",Lisa Marie Presley.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Michael Jackson: The Life of an Icon"", ""Beyoncé"", ""Beyoncé"", ""Private Hell 36"", ""Beyoncé""]"
MuSiQue,musique_dbec_cf_underselect_20260507,42,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",3,"[""List of best-selling automobiles"", ""1973 oil crisis"", ""Acura Legend""]",2,0.0,0.0,0.3333333333333333,0,2,"[""1973 oil crisis"", ""Toyota""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""1973 oil crisis"", ""Acura Legend"", ""Toyota"", ""Acura RL"", ""Acura EL""]",2,1,abstain,1983.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Acura RL"", ""Acura EL""]",1983.,0.0,0.0,0,5,3,0,1.0,1,3,1,"[""1973 oil crisis"", ""Toyota"", ""List of best-selling automobiles"", ""Acura Legend"", ""Acura RL""]",1983.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Toyota"", ""Acura RL""]"
MuSiQue,musique_dbec_cf_underselect_20260507,43,438,The leader visiting where Steven Spielberg's grandparents are from met with whom on November 22?,3,"[""Dissolution of the Soviet Union"", ""Dissolution of the Soviet Union"", ""Steven Spielberg""]",2,0.0,0.0,0.6666666666666666,0,1,"[""Steven Spielberg"", ""Dissolution of the Soviet Union""]",5,0.0,0.0,1.0,1,0,1,"[""Balfour Declaration"", ""Steven Spielberg"", ""Australia Day 2012 protests"", ""Dissolution of the Soviet Union"", ""Dissolution of the Soviet Union""]",3,2,abstain,Pope John Paul II.,1.0,1.0,0,5,3,0,1.0,1,3,3,"[""Steven Spielberg"", ""Dissolution of the Soviet Union"", ""Dissolution of the Soviet Union"", ""Vyshnivets Palace"", ""Pidhirtsi Castle""]",Pope John Paul II.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""Steven Spielberg"", ""Dissolution of the Soviet Union"", ""Dissolution of the Soviet Union"", ""Vyshnivets Palace"", ""Pidhirtsi Castle""]",Gorbachev.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Steven Spielberg"", ""Dissolution of the Soviet Union"", ""Balfour Declaration"", ""Steven Spielberg"", ""Australia Day 2012 protests""]"
MuSiQue,musique_dbec_cf_underselect_20260507,44,441,Who owns the record label of the Every Turn of the World performer?,3,"[""Back of My Mind"", ""Warner Records"", ""Every Turn of the World""]",2,0.0,0.4,0.3333333333333333,0,2,"[""Every Turn of the World"", ""The Return of the Fabulous Hofner Bluenotes""]",5,0.0,0.0,0.3333333333333333,0,2,0,"[""American Idol"", ""Every Turn of the World"", ""MCA Records"", ""Turn Me On (Mark Dinning song)"", ""Midnight Blue (Kenny Burrell album)""]",3,2,abstain,Warner Bros. Records.,0.0,0.4,0,5,1,2,0.3333333333333333,0,3,3,"[""Every Turn of the World"", ""The Return of the Fabulous Hofner Bluenotes"", ""Turn Me On (Mark Dinning song)"", ""Midnight Blue (Kenny Burrell album)"", ""Madonna (entertainer)""]",Warner Music Group.,1.0,1.0,0,5,3,0,1.0,1,3,1,"[""Every Turn of the World"", ""The Return of the Fabulous Hofner Bluenotes"", ""Back of My Mind"", ""Warner Records"", ""Turn Me On (Mark Dinning song)""]",Not specified.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,0,"[""Every Turn of the World"", ""The Return of the Fabulous Hofner Bluenotes"", ""American Idol"", ""MCA Records"", ""Turn Me On (Mark Dinning song)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,45,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",4,"[""Reformation"", ""Joseph Strickland"", ""Wittenberg (district)"", ""Mary, mother of Jesus""]",3,0.0,0.0,0.5,0,2,"[""Joseph Strickland"", ""Wittenberg (district)"", ""Thuringia""]",5,1.0,1.0,0.75,0,1,1,"[""States of Germany"", ""Mary, mother of Jesus"", ""Joseph Strickland"", ""Mary, mother of Jesus"", ""Wittenberg (district)""]",2,1,abstain,Thuringia.,0.0,0.0,0,5,3,1,0.75,0,2,2,"[""Joseph Strickland"", ""Wittenberg (district)"", ""Thuringia"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus""]",Thuringia.,0.0,0.0,0,5,4,0,1.0,1,2,0,"[""Joseph Strickland"", ""Wittenberg (district)"", ""Thuringia"", ""Reformation"", ""Mary, mother of Jesus""]",Thuringia.,0.0,0.0,0,5,3,1,0.75,0,2,0,"[""Joseph Strickland"", ""Wittenberg (district)"", ""Thuringia"", ""States of Germany"", ""Mary, mother of Jesus""]"
MuSiQue,musique_dbec_cf_underselect_20260507,46,476,What does seal stand for in the seals of the service operating list of destroyer classes of the operator of USS Peril?,3,"[""List of destroyer classes of the United States Navy"", ""USS Peril (AM-272)"", ""United States Navy SEALs""]",2,0.0,0.0,0.3333333333333333,0,2,"[""USS Peril (AM-272)"", ""HMS Seal (1897)""]",5,1.0,1.0,1.0,1,0,2,"[""List of destroyer classes of the Royal Navy"", ""USS Peril (AM-272)"", ""United States Navy SEALs"", ""United States Navy SEALs"", ""List of destroyer classes of the United States Navy""]",3,2,abstain,"Sea, Air, and Land.",1.0,1.0,0,5,3,0,1.0,1,3,3,"[""USS Peril (AM-272)"", ""HMS Seal (1897)"", ""United States Navy SEALs"", ""United States Navy SEALs"", ""List of destroyer classes of the United States Navy""]","Sea, Air, and Land.",1.0,1.0,0,5,3,0,1.0,1,3,1,"[""USS Peril (AM-272)"", ""HMS Seal (1897)"", ""List of destroyer classes of the United States Navy"", ""United States Navy SEALs"", ""United States Navy SEALs""]",Nothing.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""USS Peril (AM-272)"", ""HMS Seal (1897)"", ""List of destroyer classes of the Royal Navy"", ""United States Navy SEALs"", ""United States Navy SEALs""]"
MuSiQue,musique_dbec_cf_underselect_20260507,47,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,4,"[""Major League Baseball Most Valuable Player Award"", ""List of Major League Baseball career hits leaders"", ""World Series"", ""New York Yankees""]",3,1.0,1.0,0.5,0,2,"[""Major League Baseball Most Valuable Player Award"", ""List of Major League Baseball career hits leaders"", ""Los Angeles Dodgers""]",5,1.0,1.0,0.5,0,2,0,"[""Sports league ranking"", ""Major League Baseball Most Valuable Player Award"", ""List of Major League Baseball career hits leaders"", ""List of Major League Baseball single-game hits leaders"", ""NBA Most Valuable Player Award""]",3,2,abstain,Pete Rose.,1.0,1.0,0,5,2,2,0.5,0,2,2,"[""Major League Baseball Most Valuable Player Award"", ""List of Major League Baseball career hits leaders"", ""Los Angeles Dodgers"", ""List of Major League Baseball single-game hits leaders"", ""NBA Most Valuable Player Award""]",Pete Rose.,1.0,1.0,0,5,4,0,1.0,1,2,0,"[""Major League Baseball Most Valuable Player Award"", ""List of Major League Baseball career hits leaders"", ""Los Angeles Dodgers"", ""World Series"", ""New York Yankees""]",Pete Rose.,1.0,1.0,0,5,2,2,0.5,0,2,0,"[""Major League Baseball Most Valuable Player Award"", ""List of Major League Baseball career hits leaders"", ""Los Angeles Dodgers"", ""Sports league ranking"", ""List of Major League Baseball single-game hits leaders""]"
MuSiQue,musique_dbec_cf_underselect_20260507,48,493,Who has the most hits in the history of the organization that includes the team Jim Wilson was released by?,3,"[""List of Major League Baseball career hits leaders"", ""Cleveland Indians"", ""Jim Wilson (first baseman)""]",2,1.0,1.0,0.6666666666666666,0,1,"[""Jim Wilson (first baseman)"", ""List of Major League Baseball career hits leaders""]",5,1.0,1.0,0.6666666666666666,0,1,0,"[""Jim Wilson (first baseman)"", ""List of Major League Baseball career hits leaders"", ""List of Wigan Warriors players"", ""Dugout (baseball)"", ""Dan Johnson (baseball)""]",2,1,abstain,Pete Rose.,1.0,1.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Jim Wilson (first baseman)"", ""List of Major League Baseball career hits leaders"", ""List of Wigan Warriors players"", ""Dugout (baseball)"", ""Dan Johnson (baseball)""]",Pete Rose.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""Jim Wilson (first baseman)"", ""List of Major League Baseball career hits leaders"", ""Cleveland Indians"", ""List of Wigan Warriors players"", ""Dugout (baseball)""]",Pete Rose.,1.0,1.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Jim Wilson (first baseman)"", ""List of Major League Baseball career hits leaders"", ""List of Wigan Warriors players"", ""Dugout (baseball)"", ""Dan Johnson (baseball)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,49,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,4,"[""Myanmar"", ""2020 AFC U-23 Championship qualification"", ""A Don"", ""Geography of Myanmar""]",2,0.0,0.4,0.5,0,2,"[""A Don"", ""Myanmar""]",5,0.0,0.4,0.5,0,2,0,"[""Myanmar"", ""A Don"", ""2016 FIFA Club World Cup"", ""A Lim"", ""A Kiom""]",2,1,abstain,2014.,0.0,0.4,0,5,2,2,0.5,0,3,3,"[""A Don"", ""Myanmar"", ""2016 FIFA Club World Cup"", ""A Lim"", ""A Kiom""]",2014.,0.0,0.4,0,5,4,0,1.0,1,3,1,"[""A Don"", ""Myanmar"", ""2020 AFC U-23 Championship qualification"", ""Geography of Myanmar"", ""2016 FIFA Club World Cup""]",2014.,0.0,0.4,0,5,2,2,0.5,0,3,0,"[""A Don"", ""Myanmar"", ""Myanmar"", ""2016 FIFA Club World Cup"", ""A Lim""]"
MuSiQue,musique_dbec_cf_underselect_20260507,50,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,3,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)"", ""Warner Records""]",2,0.0,0.4,0.6666666666666666,0,1,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)""]",5,0.0,0.6667,0.6666666666666666,0,1,0,"[""Better Than Me (Terry Dexter song)"", ""MCA Records"", ""Terry Dexter (album)"", ""Roxy Recordings"", ""Sony Music""]",3,2,bind,Warner Music Group.,1.0,1.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)"", ""Roxy Recordings"", ""Sony Music"", ""American Idol""]",Warner Music Group.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)"", ""Warner Records"", ""Roxy Recordings"", ""Sony Music""]",Universal Music Group.,0.0,0.6666666666666666,0,5,2,1,0.6666666666666666,0,3,0,"[""Better Than Me (Terry Dexter song)"", ""Terry Dexter (album)"", ""MCA Records"", ""Roxy Recordings"", ""Sony Music""]"
MuSiQue,musique_dbec_cf_underselect_20260507,51,503,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,3,"[""Eric Marcus Municipal Airport"", ""Tucson, Arizona"", ""Pima County Natural Resources, Parks and Recreation""]",2,0.0,0.0,0.6666666666666666,0,1,"[""Eric Marcus Municipal Airport"", ""Tucson, Arizona""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""Eric Marcus Municipal Airport"", ""ISO 3166-2:AD"", ""LaBelle Municipal Airport"", ""Fremont Municipal Airport (Michigan)"", ""Pima County Natural Resources, Parks and Recreation""]",2,1,abstain,Pima County.,0.0,0.0,0,5,3,0,1.0,1,3,3,"[""Eric Marcus Municipal Airport"", ""Tucson, Arizona"", ""LaBelle Municipal Airport"", ""Fremont Municipal Airport (Michigan)"", ""Pima County Natural Resources, Parks and Recreation""]",Pima County.,0.0,0.0,0,5,3,0,1.0,1,3,2,"[""Eric Marcus Municipal Airport"", ""Tucson, Arizona"", ""Pima County Natural Resources, Parks and Recreation"", ""LaBelle Municipal Airport"", ""Fremont Municipal Airport (Michigan)""]",Pima County.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Eric Marcus Municipal Airport"", ""Tucson, Arizona"", ""ISO 3166-2:AD"", ""LaBelle Municipal Airport"", ""Fremont Municipal Airport (Michigan)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,52,515,Where did the arguer that Nadezhda Tkachenko's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,3,"[""Olga Kuragina"", ""Imperialism"", ""Korean War""]",2,0.0,0.0,0.3333333333333333,0,2,"[""Korean War"", ""Zhdanov Doctrine""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""Korean War"", ""Imperialism"", ""Sophia (robot)"", ""Korean War"", ""Korean War""]",3,2,abstain,Not mentioned.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Korean War"", ""Zhdanov Doctrine"", ""Korean War"", ""Imperialism"", ""Korean War""]",Not mentioned.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,2,"[""Korean War"", ""Zhdanov Doctrine"", ""Imperialism"", ""Korean War"", ""Korean War""]",Not specified.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Korean War"", ""Zhdanov Doctrine"", ""Korean War"", ""Imperialism"", ""Sophia (robot)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,53,520,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,4,"[""Amy McKenzie"", ""Jerome Quinn"", ""John C. Petersen"", ""Pulaski High School""]",3,0.0,0.0,0.25,0,3,"[""Amy McKenzie"", ""Mecklenburg County, North Carolina"", ""Clarksville, Arkansas""]",5,1.0,1.0,0.25,0,3,0,"[""Kaunas County"", ""Amy McKenzie"", ""Baranya County"", ""Biłgoraj County"", ""Mecklenburg County, North Carolina""]",3,2,abstain,Green Bay.,1.0,1.0,0,5,1,3,0.25,0,2,2,"[""Amy McKenzie"", ""Mecklenburg County, North Carolina"", ""Clarksville, Arkansas"", ""Anne Simonett"", ""Don Werner""]",Green Bay.,1.0,1.0,0,5,1,3,0.25,0,2,2,"[""Amy McKenzie"", ""Mecklenburg County, North Carolina"", ""Clarksville, Arkansas"", ""Anne Simonett"", ""Don Werner""]",Green Bay.,1.0,1.0,0,5,1,3,0.25,0,2,0,"[""Amy McKenzie"", ""Mecklenburg County, North Carolina"", ""Clarksville, Arkansas"", ""Kaunas County"", ""Baranya County""]"
MuSiQue,musique_dbec_cf_underselect_20260507,54,542,"What day is the feast held in the city containing the headquarters of the company, that owns the record label that released Study in Brown?",4,"[""Santa Monica, California"", ""The Right Stuff Records"", ""EmArcy Records"", ""Study in Brown""]",3,0.0,0.0,0.5,0,2,"[""Study in Brown"", ""EmArcy Records"", ""Miami""]",5,0.0,0.5,0.5,0,2,0,"[""EmArcy Records"", ""New York City (You're a Woman)"", ""Study in Brown"", ""Jam Session (album)"", ""Brown and Roach Incorporated""]",3,2,bind,January 20.,0.0,0.0,0,5,2,2,0.5,0,2,2,"[""Study in Brown"", ""EmArcy Records"", ""Miami"", ""Jam Session (album)"", ""Brown and Roach Incorporated""]",Miami International Film Festival.,0.0,0.0,0,5,3,1,0.75,0,2,1,"[""Study in Brown"", ""EmArcy Records"", ""Miami"", ""The Right Stuff Records"", ""Jam Session (album)""]",Miami.,0.0,0.0,0,5,2,2,0.5,0,2,0,"[""Study in Brown"", ""EmArcy Records"", ""Miami"", ""New York City (You're a Woman)"", ""Jam Session (album)""]"
