dataset,query_index,gold_doc_count,missing_doc_id,missing_title,candidate_rank,rank_bucket,query_f1,query_em,failure_bucket,question,selected_non_gold_titles
musique,475,3,1625,Standing Rules of the United States Senate,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When did the party that controls the House of Representatives take control of the branch who determines the rules of the US house and Senate?,2010 United States House of Representatives elections || Party leaders of the United States Senate || Party leaders of the United States House of Representatives || Party leaders of the United States House of Representatives
musique,475,3,911,2014 United States Senate elections,13,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,When did the party that controls the House of Representatives take control of the branch who determines the rules of the US house and Senate?,2010 United States House of Representatives elections || Party leaders of the United States Senate || Party leaders of the United States House of Representatives || Party leaders of the United States House of Representatives
musique,479,2,6776,Amanollah Khan Zia' os-Soltan,8,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,Who is the child of Mahmoud Mirza's father?,Bahram Mirza || Khosrow Mirza || Abdullah Khadr || Fakhr-un-Nissa
musique,480,2,3602,The Bourne Ultimatum (film),13,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,What was the story of the character from The Bourne Deception based on?,The Bourne Sanction || Raoul Duke || The Bourne Betrayal || The Deceiver (novel)
musique,481,2,6814,Magic (Smash Mouth album),17,rank11_20,0.5,0.0,candidate200_complete_top5_incomplete,Which record label does the band who sang hey now you're an allstar belong to?,Dustin Pedroia || Hey Now Now || MCA Records || Cool It Now
musique,482,2,6834,Pacific War,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,When did the U.S. stop trading with the country that started hostilities?,Molotov–Ribbentrop Pact || Spanish–American War || United States declaration of war on Japan || Boston
musique,483,2,6843,2009–10 Oklahoma City Thunder season,9,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,What team is the person with the highest point average in NBA history on?,List of National Basketball Association annual scoring leaders || List of highest-scoring NBA games || Kobe Bryant || NBA Most Valuable Player Award
musique,484,2,6854,Vince Herman,24,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,Who is part of the group performing Ask the Fish?,Hits (Mauro Scocco album) || Fischerspooner || Ask for More || The Goodies
musique,487,3,6895,Bird migration,6,rank6_10,1.0,1.0,candidate200_complete_top5_incomplete,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,Berets of the United States Army || Conscription in the United Kingdom || Samurai
musique,489,3,2973,Nintendo Entertainment System,25,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,What were the Genesis' advantages over the platform of Colorful Dragon?,Nintendo Entertainment System || Super Nintendo Entertainment System || Sega Genesis
musique,490,4,1534,The Messenger (Zusak novel),16,rank11_20,0.75,0.0,candidate200_incomplete_top5_partial,When does daylight savings end in the country near the country where the author of The Book Thief is from?,The Book Thief (film) || Daylight saving time || Daylight saving time || Daylight saving time in the United States
musique,490,4,1531,1952 Winter Olympics,,missing_200,0.75,0.0,candidate200_incomplete_top5_partial,When does daylight savings end in the country near the country where the author of The Book Thief is from?,The Book Thief (film) || Daylight saving time || Daylight saving time || Daylight saving time in the United States
musique,490,4,6928,Time in New Zealand,14,rank11_20,0.75,0.0,candidate200_incomplete_top5_partial,When does daylight savings end in the country near the country where the author of The Book Thief is from?,The Book Thief (film) || Daylight saving time || Daylight saving time || Daylight saving time in the United States
musique,491,3,4984,South Central Coast,15,rank11_20,0.4,0.0,candidate200_complete_top5_incomplete,"In what region of the country that contains Phu Luong, is the city that has the Zone 5 Military Museum located?",Qing dynasty || Phạm Văn Phú || Museum of Cham Sculpture
musique,492,4,734,New York Yankees,65,rank51_100,1.0,1.0,candidate200_complete_top5_incomplete,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,2016 NBA Summer League || List of Major League Baseball single-game hits leaders || Major League Baseball All-Star Game Most Valuable Player Award
musique,492,4,737,World Series,19,rank11_20,1.0,1.0,candidate200_complete_top5_incomplete,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,2016 NBA Summer League || List of Major League Baseball single-game hits leaders || Major League Baseball All-Star Game Most Valuable Player Award
musique,493,3,3539,Cleveland Indians,104,rank101_200,1.0,1.0,candidate200_complete_top5_incomplete,Who has the most hits in the history of the organization that includes the team Jim Wilson was released by?,Ichiro Suzuki || List of Major League Baseball single-game hits leaders || List of Major League Baseball career on-base percentage leaders
musique,495,4,1951,2020 AFC U-23 Championship qualification,8,rank6_10,0.4,0.0,candidate200_complete_top5_incomplete,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,Thailand || A Lim
musique,498,2,6992,NATO,35,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,What does the name of the topic that Eisenhower didn't discuss during the campaign stand for?,Dwight D. Eisenhower || Dwight D. Eisenhower || Dwight D. Eisenhower || Josip Broz Tito
musique,500,3,7014,Marshall Sehorn,60,rank51_100,1.0,1.0,candidate200_complete_top5_incomplete,Where did Katrina hit the hardest in the Toussaint performer's birthplace?,Hurricane Andrew || Hurricane Charley || Effects of Hurricane Katrina in New Orleans || Hurricane Katrina
musique,500,3,7020,Toussaint (album),6,rank6_10,1.0,1.0,candidate200_complete_top5_incomplete,Where did Katrina hit the hardest in the Toussaint performer's birthplace?,Hurricane Andrew || Hurricane Charley || Effects of Hurricane Katrina in New Orleans || Hurricane Katrina
musique,501,2,7032,Julie Dawn Cole,19,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,Who played Seether's performer in willy wonka and the chocolate factory?,List of Charlie and the Chocolate Factory characters || Willy Wonka & the Chocolate Factory || Willy Wonka & the Chocolate Factory || Willy Wonka & the Chocolate Factory
musique,502,3,2598,Warner Records,122,rank101_200,0.6667,0.0,candidate200_complete_top5_incomplete,Who is the owner of the record label that the performer of Better Than Me is signed with?,I Belong to Me || Me Too (Meghan Trainor song) || Roxy Recordings
musique,503,3,613,"Pima County Natural Resources, Parks and Recreation",32,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,"Phoenix, Arizona || KPBD || Alūksne Municipality"
musique,505,2,7079,Staithes group,9,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,Who was married to the creator of Ruby Loftus Screwing a Breech Ring?,"Piers Haggard || Private Hell 36 || Frances Crewe, Lady Crewe || Fleur Adcock"
musique,506,4,7093,"Embassy of the Philippines, Bandar Seri Begawan",9,rank6_10,1.0,1.0,candidate200_complete_top5_incomplete,Country A has an embassy from the country that contains the bay where the city of General Santos is located. What network created country A's version of The Biggest Loser?,The Biggest Loser (season 16) || The Biggest Loser (season 2)
musique,507,3,2659,Sazerac,,missing_200,1.0,1.0,candidate200_incomplete_top5_partial,What is the symbol of the Saints from the city where the headquarters of the manufacturer of McAfee's Benchmark called?,Blanton's || McAfee || Cork (city)
musique,508,3,1061,"Orlando furioso (Vivaldi, 1714)",76,rank51_100,1.0,1.0,candidate200_complete_top5_incomplete,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Antonio Vivaldi || Bridge of Sighs || Assut de l'Or Bridge
musique,509,3,330,Gothic architecture,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When was the Palau de la Generalitat constructed in the city where Martin from the region where Codo is located died?,"Catalan language || Josep Domènech i Estapà || Codos, Aragon"
musique,514,2,7170,"Los Alamos, California",119,rank101_200,0.0,0.0,candidate200_complete_top5_incomplete,In which county is the city of KABG located?,Modern history || Kaunas County || WFBG || Makit County
musique,515,3,7173,Olga Kuragina,21,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,Where did the arguer that Nadezhda Tkachenko's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,Korean War || Korean War || Korean War
musique,517,3,22,Szlachta,19,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,"When did the country where the top-ranking Warsaw Pact operatives originated, despite its being headquartered in the nation known as the nobilities commonwealth, become allies with the US?",Czech Republic || Warsaw Pact || Warsaw Pact || Warsaw Pact
musique,517,3,1840,Allies of World War II,8,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,"When did the country where the top-ranking Warsaw Pact operatives originated, despite its being headquartered in the nation known as the nobilities commonwealth, become allies with the US?",Czech Republic || Warsaw Pact || Warsaw Pact || Warsaw Pact
musique,518,2,2285,Hawk Nelson,22,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,What label is responsible for the performer of Crazy Love?,"Haven't Met You Yet || Adult contemporary music || Lazy Love || Love, Life and Feelings"
musique,519,3,4984,South Central Coast,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,"In what region of the country where Châu Đức is found, is the birthplace of John Phan?",Đức Huệ District || Hung Pham || Phan Huy Quát
musique,520,4,6374,Pulaski High School,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,"Suga Mama || Mecklenburg County, North Carolina || Gmina Ujsoły || Ashley McKenzie"
musique,520,4,6378,Jerome Quinn,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,"Suga Mama || Mecklenburg County, North Carolina || Gmina Ujsoły || Ashley McKenzie"
musique,520,4,6379,John C. Petersen,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,"Suga Mama || Mecklenburg County, North Carolina || Gmina Ujsoły || Ashley McKenzie"
