dataset,query_index,question,gold_doc_count,gold_doc_indices,selected_top5,candidate_count,ExactMatch,F1,answer_string_hit_at5,gold_count_at5,failure_bucket,missing_gold_count_top5,missing_gold_doc_indices_top5,missing_gold_titles_top5,missing_gold_ranks_candidate200,missing_gold_rank_buckets,max_missing_gold_rank_candidate200,max_missing_gold_rank_bucket,near_title_substitution_proxy,selected_non_gold_titles,all_gold_at5,any_gold_at5,recall_at5,all_gold_at10,any_gold_at10,recall_at10,all_gold_at20,any_gold_at20,recall_at20,all_gold_at50,any_gold_at50,recall_at50,all_gold_at100,any_gold_at100,recall_at100,all_gold_at200,any_gold_at200,recall_at200
musique,71,What administrative territorial entity does Darley Ramon Torres's place of birth located?,2,"[1272, 1273]","[1273, 5695, 1106, 2005, 10975]",200,1.0,1.0,False,1.0,candidate200_complete_top5_incomplete,1,[1272],['Chico Xavier'],[13],['rank11_20'],13,rank11_20,False,"['Anzoátegui', 'Darial, Pakistan', 'Antonio García Torres', 'Tordesilos']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,72,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,4,"[1280, 1288, 1289, 1294]","[1289, 1283, 1288, 7663, 1291]",200,0.0,0.0,False,2.0,candidate200_incomplete_top5_partial,2,"[1280, 1294]","['Sno*Drift', 'Alpena Power Company']","[35, None]","['rank21_50', 'missing_200']",35,rank21_50,False,"['Warren, Vermont', 'Washington (state)', 'Blaine, Washington']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.75,False,True,0.75,False,True,0.75
musique,73,What is the meaning of the name of the city where the Yongle emperor greeted the person to whom the edict was addressed?,3,"[1300, 1304, 1312]","[1312, 1304, 1305, 1300, 5692]",200,1.0,1.0,True,3.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Sino-Tibetan relations during the Ming dynasty', 'Nanjing']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,74,What is the direction of flow of the body of water by the city where Write This Down was formed?,3,"[124, 1322, 120]","[1322, 9256, 9258, 124, 1199]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,1,[120],['Mississippi River'],[167],['rank101_200'],167,rank101_200,False,"['New York City', 'New York City', 'Oklahoma City']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0
musique,75,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Don's country?,4,"[235, 1334, 217, 225]","[1334, 7253, 217, 4330, 223]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,2,"[235, 225]","['Geography of Myanmar', 'Myanmar']","[133, 17]","['rank101_200', 'rank11_20']",133,rank101_200,False,"['A Kiom', 'Somalis', 'Somalis']",False,True,0.5,False,True,0.5,False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0
musique,76,Who is the father of Empress Wang's husband?,2,"[1338, 1351]","[1351, 1338, 1204, 1346, 8698]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"[""Wang Shen'ai"", 'Empress Dowager Xu', 'Empress Dowager Huang']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,77,When did the country with a co-official language used in the film titled after the city that is the final resting place of Tito first attend the Olympics games?,4,"[1354, 1356, 1362, 1366]","[2584, 1356, 1366, 1541, 1353]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,2,"[1354, 1362]","['Belgrade (film)', 'Serbian language']","[12, 8]","['rank11_20', 'rank6_10']",12,rank11_20,False,"['Josip Broz Tito', 'Albania at the Olympics', 'The White Suit']",False,True,0.5,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,78,Who is the spouse of the actress who played the fairy god mother in Shrek 2?,2,"[1378, 1380]","[1375, 1378, 1388, 1374, 1385]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[1380],['Mirrorball (TV pilot)'],[32],['rank21_50'],32,rank21_50,False,"['Shrek the Third', 'List of Shrek characters', 'Secret of the Wings', 'Princess Fiona']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,79,When was the last time Darren Carter's team beat the 1894-95 FA Cup winner?,3,"[1395, 1401, 1402]","[1395, 1145, 1401, 1397, 11255]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,1,[1402],['Second City derby'],[6],['rank6_10'],6,rank6_10,False,"['1982 European Cup Final', 'FA Cup', 'FA Cup']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,80,What is the name of the famous bridge in the city where the composer of La Silvia was born?,3,"[1061, 1411, 1060]","[1411, 1733, 3036, 3489, 1060]",200,1.0,1.0,True,2.0,candidate200_complete_top5_incomplete,1,[1061],"['Orlando furioso (Vivaldi, 1714)']",[56],['rank51_100'],56,rank51_100,False,"['Antonio Vivaldi', 'Bridge of Sighs', 'La fida ninfa']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0
musique,81,Who is the spouse of the actor that plays Jarvis in the Avengers Age of Ultron?,2,"[1427, 1432]","[1416, 9469, 1432, 1429, 10416]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[1427],['A Beautiful Mind (soundtrack)'],[24],['rank21_50'],24,rank21_50,False,"['Emma Peel', 'Diana Rigg', 'Avengers: Age of Ultron', ""Jerry O'Connell""]",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,82,What is the location of formation of the film company distributing The Boss?,2,"[1448, 1453]","[1448, 1453, 7142, 7145, 1886]",200,0.0,0.6667,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['The Boss Baby', 'The Boss Baby', 'Universal Pictures']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,83,How long are the city council terms in the second largest city in the state where Yuma is located?,4,"[1462, 608, 1465, 1467]","[1467, 4648, 608, 1462, 1455]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[1465],"['Tucson, Arizona']",[14],['rank11_20'],14,rank11_20,False,"['List of counties in Arizona', 'Richmond, Virginia']",False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,84,Who is the child of the president under whom prohibition occurred?,2,"[673, 1487]","[1487, 5594, 1489, 1475, 3936]",200,0.0,0.6667,False,1.0,candidate200_complete_top5_incomplete,1,[673],['Jessie Woodrow Wilson Sayre'],[7],['rank6_10'],7,rank6_10,False,"['Child labor laws in the United States', 'Prohibition in the United States', 'Eighteenth Amendment to the United States Constitution', 'William Howard Taft']",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,85,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,2,"[1495, 1506]","[1495, 9990, 9996, 9994, 9998]",200,0.0,0.5,False,1.0,candidate200_complete_top5_incomplete,1,[1506],"['Emmaville, Minnesota']",[22],['rank21_50'],22,rank21_50,False,"['KANU (FM)', 'KHYM', 'KPKR', 'KJIL']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,86,Who played the girlfriend of who plays marty mcfly's daughter in back to the future 2?,2,"[1515, 1520]","[1520, 3389, 9735, 1515, 1522]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Back to the Future Part II', 'List of Back to the Future characters', 'List of Back to the Future characters']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,87,When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,4,"[1531, 1534, 1538, 648]","[1538, 4204, 92, 88, 1532]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,3,"[1531, 1534, 648]","['1952 Winter Olympics', 'The Messenger (Zusak novel)', 'Capital punishment in New Zealand']","[None, 12, 7]","['missing_200', 'rank11_20', 'rank6_10']",12,rank11_20,False,"['The Book Thief (film)', 'Capital punishment in the United States', 'Capital punishment in the United Kingdom', 'Capital punishment in the United States']",False,True,0.25,False,True,0.5,False,True,0.75,False,True,0.75,False,True,0.75,False,True,0.75
musique,88,What is the tallest building in the state where KZAR is located?,2,"[1555, 1566]","[1555, 1565, 1551, 1553, 1548]",200,1.0,1.0,False,1.0,candidate200_complete_top5_incomplete,1,[1566],['Houston'],[14],['rank11_20'],14,rank11_20,False,"['List of tallest buildings and structures', 'List of tallest buildings and structures', 'Empire State Building', 'List of tallest buildings and structures']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,89,What is the maximum load drawn by the 1.0 and 2.0 versions of the device that replaced FireWire in later iPods?,2,"[692, 1568]","[689, 696, 692, 1568, 10924]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['USB', 'USB', 'IPod']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,90,Where is the headquarters of Radio Television of this country that has a co-official language that is the same as the language of Olivera Markovic?,3,"[1362, 1588, 1589]","[1589, 1362, 1585, 1371, 1833]",200,0.0,0.0,False,2.0,candidate200_incomplete_top5_partial,1,[1588],['Media in Pristina'],[None],['missing_200'],,missing_200,False,"['Olivera Katarina', 'List of territorial entities where German is an official language', 'Rita Marko']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,91,What county has a city that is adjacent to the capital city of Erskine College's state?,4,"[1595, 1598, 1601, 1605]","[1594, 1287, 1605, 7749, 1804]",200,0.0,0.4,True,1.0,candidate200_complete_top5_incomplete,3,"[1595, 1598, 1601]","['Forest Acres, South Carolina', 'Charleston, South Carolina', 'WWNQ']","[6, 18, 52]","['rank6_10', 'rank11_20', 'rank51_100']",52,rank51_100,True,"['Erskine College–Due West Historic District', 'United States', 'Columbia, South Carolina', 'College Place, Washington']",False,True,0.25,False,True,0.5,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0
musique,92,When did the majority party in the House of Representatives gain control of the body which determines rules of the US House and US Senate?,3,"[911, 913, 1625]","[1863, 820, 1625, 1613, 1855]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,2,"[911, 913]","['2014 United States Senate elections', '114th United States Congress']","[6, 7]","['rank6_10', 'rank6_10']",7,rank6_10,False,"['Party leaders of the United States House of Representatives', 'Majority leader', 'Party leaders of the United States Senate', 'Party leaders of the United States House of Representatives']",False,True,0.3333333333333333,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,93,"When did Nissan, the Acura Legend maker and the Scion Fuse manufacturer open US assembly plants?",3,"[1627, 1635, 1638]","[1635, 1627, 1638, 1977, 1643]",200,0.0,0.0,True,3.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Scion (automobile)', 'Acura RL']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,94,Who had the lowest batting average in the league where the team with the most games in the series after which the MLB MVP is awarded played?,4,"[734, 1654, 745, 737]","[745, 5143, 1654, 2083, 1660]",200,1.0,1.0,True,2.0,candidate200_complete_top5_incomplete,2,"[734, 737]","['New York Yankees', 'World Series']","[45, 10]","['rank21_50', 'rank6_10']",45,rank21_50,False,"['2016 NBA Summer League', 'World Series Most Valuable Player Award', 'Major League Baseball All-Star Game Most Valuable Player Award']",False,True,0.5,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
musique,95,What is the public library system called in the place where the Cosbys live in New York?,2,"[1677, 1678]","[1678, 1677, 1672, 1464, 1665]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['New York Public Library Main Branch', 'Central Library (Kansas City, Missouri)', 'Sistema Bibliotecario Consortile Antonio Panizzi']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,96,What is an example of a railroad line in the country first to invade Manchuria?,2,"[1681, 1687]","[1688, 540, 1697, 1681, 1698]",200,0.0,0.5,True,1.0,candidate200_complete_top5_incomplete,1,[1687],['Tokyo'],[14],['rank11_20'],14,rank11_20,False,"['Korean War', 'Korean War', 'Suin Line', 'Yamanote Line']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,97,Who is the child of the Victim of Romance performer?,2,"[1709, 1715]","[1715, 348, 6344, 8662, 8557]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,1,[1709],['Wilson Phillips'],[None],['missing_200'],,missing_200,False,"['List of show business families', 'David Profumo', 'The King of Rome', 'Eva Ionesco']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
musique,98,How many times did the plague occur in the birth place of Concerto in C Major Op 3 6's composer?,3,"[1720, 1061, 267]","[1720, 1733, 267, 2854, 179]",200,1.0,1.0,True,2.0,candidate200_incomplete_top5_partial,1,[1061],"['Orlando furioso (Vivaldi, 1714)']",[None],['missing_200'],,missing_200,False,"['Antonio Vivaldi', 'Black Death', 'Giuseppe Demachi']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,99,When was the region immediately north of the region where the country in which Aluf can be found is located and the Persian Gulf established?,4,"[1739, 1743, 112, 1031]","[1736, 2765, 112, 1744, 102]",200,0.0,0.0,True,1.0,candidate200_incomplete_top5_partial,3,"[1739, 1743, 1031]","['Chaim Herzog', 'Israel', 'Saudi Arabia']","[None, 62, 8]","['missing_200', 'rank51_100', 'rank6_10']",62,rank51_100,True,"['Alghanim Industries', 'Arabian Peninsula', 'Partition of the Ottoman Empire', 'History of Saudi Arabia']",False,True,0.25,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.75,False,True,0.75
musique,100,"When did the performer of I Love Life, Thank You release Best Day Ever?",2,"[1760, 1761]","[1760, 1761, 1751, 1758, 6310]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Best Day of My Life', 'Best Days of Your Life', 'Day by Day (Yolanda Adams album)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,101,Between the state university in the state without North Point Mall and where Edwards won the primary and the university in Fort Hill's town which has the more national championships?,4,"[1779, 1780, 1782, 382]","[1779, 6099, 1780, 4348, 4357]",200,0.0,0.3333,True,2.0,candidate200_complete_top5_incomplete,2,"[1782, 382]","['North Point Mall', 'Clemson–South Carolina rivalry']","[7, 6]","['rank6_10', 'rank6_10']",7,rank6_10,False,"['Cuba Plantation', '2004 United States presidential election', 'John Kerry']",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,102,What is the population in 2010 of they city popular with tourists?,2,"[1792, 1801]","[2912, 1791, 1801, 10212, 10408]",200,0.0,0.0,True,1.0,candidate200_complete_top5_incomplete,1,[1792],['Nanjing'],[27],['rank21_50'],27,rank21_50,False,"['Atlantic City, New Jersey', 'Atlantic City, New Jersey', 'Santa Monica, California', 'Oklahoma City']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,103,How many people work at the school that holds the Julian P. Kanter Political Commercial Archive?,2,"[1811, 1827]","[1827, 1811, 10295, 11652, 2993]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Roger Kanet', 'Washington University in St. Louis', 'Nicholas J. Belkin']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,104,When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?,3,"[1840, 35, 1841]","[10946, 1840, 31, 4970, 938]",200,0.0,0.0,True,1.0,candidate200_complete_top5_incomplete,2,"[35, 1841]","['Warsaw Pact', 'Hero of Socialist Labour (Albania)']","[10, 17]","['rank6_10', 'rank11_20']",17,rank11_20,True,"['Modern history', 'Warsaw Pact', 'Warsaw Pact', 'Southern Europe']",False,True,0.3333333333333333,False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
