dataset,query_index,question,risk_group,risk_high,requirement_count,dependent_req_count,max_dependency_depth,binding_candidate_count_total,binding_candidate_count_mean,binding_candidate_count_max,gold_doc_count,setr_selected_count,setr_under_selected,dbec_em,dbec_f1,setr_em,setr_f1,delta_em_dbec_minus_setr,delta_f1_dbec_minus_setr,dbec_r5_title,setr_r5_title,delta_r5_title_dbec_minus_setr,setr_parse_success,setr_empty_fallback_used,selective_binding_decision
HotpotQA,725,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.3636,0.0,0.0,0.0,0.3636,1.0,1.0,0.0,1,0,bind
HotpotQA,726,"What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",low,0,1,0,0,0.0,0.0,0.0,2,2,0,0.0,0.1667,0.0,0.16666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,abstain
HotpotQA,727,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,low,0,1,0,0,0.0,0.0,0.0,2,12,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,728,"Which restaurant chain's headquarters is further north, Pizza Inn or Papa Gino's?",high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,729,At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,high,1,3,2,2,0.0,0.0,0.0,2,3,0,0.0,0.5714,0.0,0.5714285714285715,0.0,-2.8571428571488866e-05,1.0,1.0,0.0,1,0,abstain
HotpotQA,730,What is the English translation of the noodle similar to Taglierini that is not tagliatelle?,low,0,2,1,1,1.0,1.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
HotpotQA,731,"Which writer is older, Joseph Epstein or Milan Kundera?",high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,732,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,high,1,3,2,2,5.0,2.5,5.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,733,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,high,1,4,2,1,9.0,4.5,5.0,2,2,0,0.0,0.4,0.0,0.4,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,734,"What Danish eurodance group had a single called ""Barbie Girl"" which resulted in a lawsuit in 2002?",low,0,2,1,1,1.0,1.0,1.0,2,5,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,735,"When they were formed, did The Fatima Mansions or Nude have more members?",high,1,3,2,2,2.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,-0.5,1,0,bind
HotpotQA,736,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?",high,1,3,2,2,8.0,4.0,5.0,2,2,0,0.0,0.4,0.0,0.3076923076923077,0.0,0.09230769230769231,1.0,0.5,0.5,1,0,bind
HotpotQA,737,"Under which ring name does the wrestler who participated in a taser match with Bam Bam Bigelow, associate himself with in the World Wrestling Federation?",low,0,2,1,1,1.0,1.0,1.0,2,5,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,738,"which German philosopher wrote ""The opera ""Lulu""",low,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,739,Jihad: A Story of the Others is a documentary by the director who is of what descent?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,740,"Where is the American honky tonk country band, whose first studio album was Honky Tonks and Cheap Motels, based?",low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,bind
HotpotQA,741,What Australian Electoral Division in New South Wales created in 1906 covers suburbs like Alexandria?,high,1,3,2,2,4.0,2.0,3.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,742,"Besides the founder of Led Zeppelin, and Bert Jansch, what other to British musician was heavily influenced by Davey Graham?",high,1,3,2,2,3.0,1.5,2.0,2,7,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
HotpotQA,743,When was the Chinese American electronic musician and singer who collaborated on the album I Remember born?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,744,What kind of result does 2013 Ghana Movie Awards and A Northern Affair have in common?,high,1,3,1,1,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,745,With what team did the player who eclipsed Bill Madlock's batting title record for a third baseman win the World Series?,low,0,2,1,1,1.0,1.0,1.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,746,What is the genus and species of the bear in which the Florida black bear is a subspecies of?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,747,"Which city is at coastal county-level, Wenling or Ruili?",low,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,748,What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?,high,1,3,2,2,5.0,2.5,4.0,2,6,0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1,0,bind
HotpotQA,749,What country of origin does The Late Late Show and Craig Kilborn have in common?,high,1,3,1,1,0.0,0.0,0.0,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,750,The State Theatre is part of a performing arts centre located in what Australian suburb?,low,0,2,1,1,4.0,4.0,4.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,751,What was the Canadian movie called in Italy that stared a professional American football defensive end of the National Football League along with Michael Ironside?,high,1,4,3,3,2.0,0.6666666666666666,2.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
HotpotQA,752,"The Order of th elithuanian Grand Duke Gediminas features one of the earliest symbols of Lithuania, that was used by the Lithuanian Republic as a minor state symbol during what period?",low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,753,"Cowie Castle at Stonehaven, and Allardice Castle near Inverbervie, are part of a coastal chain of castles in Scotland overlooking which sea?",low,0,2,1,1,0.0,0.0,0.0,2,7,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,754,"which star of Hwarang: The Poet Warrior Youth was born on November 16, 1991 ?",low,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,755,"What Pakistani actor and writer from Islamabad helped write for the 2012 Pakistani comedy drama sitcom, ""Coke Kahani""?",high,1,3,2,2,3.0,1.5,3.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,756,Substorm was described in qualitative terms by a scientist nominated for what seven times?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,757,"When was one of the teacher of Nikolai Lugansky died who was a Russian Soviet pianist, composer?",low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,758,What Japanese fashion label was founded by the creator of Dover Street Market?,low,0,2,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,759,The Soul of a Butterfly is an autobiography of a professional boxer that was born in what year?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,760,The uncle of Paul Capellani died at a military operation during a battle was fought between who?,high,1,4,3,3,5.0,1.6666666666666667,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,761,The General Survey Act was passed shortly after the Supreme Court decision that discussed what concept?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.3636,0.0,0.5714285714285715,0.0,-0.20782857142857153,1.0,1.0,0.0,1,0,bind
HotpotQA,762,Are Peter Balakian and James Der Derian both teachers?,high,1,4,2,1,3.0,1.5,3.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,763,"Which California band, whose debut album Adrenaline appeared in 1995, has been referred to as ""the Radiohead of metal""?",low,0,2,1,1,5.0,5.0,5.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,764,Which will be higher Time Warner Center or One Manhattan Square ?,high,1,3,2,2,0.0,0.0,0.0,2,4,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,765,What philosophy related to creationism is Paul Nelson noted for?,low,0,2,1,1,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,766,Where is the location of Liberty Square park in Disneyland California?,low,0,1,0,0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
HotpotQA,767,How is the namesake of The Mountbatten Institute related to Elizabeth II?,low,0,2,1,1,5.0,5.0,5.0,2,4,0,0.0,0.8,0.0,0.7272727272727273,0.0,0.07272727272727275,1.0,1.0,0.0,1,0,bind
HotpotQA,768,Who coached the Indians and was the first Native American to win a gold metal his home country?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,769,What land elevation does Khunyang Chhish and Ismoil Somoni Peak have in common?,high,1,3,1,1,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,770,"What heritage site, known for a British explorer, is listed Seventeen Seventy Australia?",low,0,2,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,771,"How many rooms are in the building built in 1883 at Garden City in Nassau County, New York?",low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,772,Thomas Parker Sanborn was a model for the protagonist in the only novel by a poet originally from what country?,low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,773,"The song by English indie rock band Florence and the Machine written by Florence Welch and Francis ""Eg"" White and released in 2011 is named after the painting which was completed in which year?",high,1,3,2,2,8.0,4.0,5.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,-0.5,1,0,bind
HotpotQA,774,"Which documentary was made first, The Shame of a City or Unchained Memories?",high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,775,Which  French ace pilot and adventurer fly L'Oiseau Blanc,low,0,1,0,0,0.0,0.0,0.0,2,4,0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,776,"What Taylor swift song released December 7, 2008 was written by the same writer as ""You Belong to Me""?",low,0,2,1,1,2.0,2.0,2.0,2,3,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.5,1.0,-0.5,1,0,bind
HotpotQA,777,"Who was born first, Ronnie Radke or Dave Brockie?",high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,778,The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,779,"Spaceware Sky Division II is manufactured by this subsidiary, which is one of twelve subdivisions of Inner Mongolia, China?",low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,780,Milo Parker starred in which 2014 movie alongside Gillian Anderson?,high,1,4,2,1,2.0,1.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
HotpotQA,781,"Gerald Grosvenor, 6th Duke of Westminster was succeeded by the British aristocrat who is estimated to be worth how much?",low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,782,A writer for The Kenyon Review won a Pulitzer Prize in what year?,low,0,2,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1,0,bind
HotpotQA,783,"Name the movie that was cowritten by Paul Rudd and the director of the 2011 British science fiction horror comedy film written and directed by Joe Cornish and starring John Boyega, Nick Frost, Jodie Whittaker and Luke Treadaway.",low,0,2,1,1,1.0,1.0,1.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,784,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,low,0,2,1,1,1.0,1.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,785,Are Maro Ajemian and Patricia Field both pianists?,high,1,3,1,1,0.0,0.0,0.0,2,6,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,786,"Bandit was built in 1988 by which Japanese amusement ride company that built roller coasters, giant wheels, carousels, flumes, dark rides, sky cycles and other amusement rides?",high,1,3,2,2,3.0,1.5,2.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,bind
HotpotQA,787,In what year was the mathematician husband of Anneli Cahn Lax born?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,788,"Musical artist Diabolic and Vinnie Paz, who was featured on Diabolic's second studio album Fightin' Words, are both what type of musicians?",low,0,1,0,0,0.0,0.0,0.0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,789,"Which American film director and actor famous for his role as Donny ""The Bear Jew"" Donowitz wrote the 2012 film ""The Man with the Iron Fists""?",low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,790,In what ecclesiastical province is Stephen Conway currently part of?,low,0,1,0,0,0.0,0.0,0.0,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,abstain
HotpotQA,791,Who founded the Canadian manufacturer of winter clothing which is a major sponsor of Polar Bears International?,high,1,4,2,1,2.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,792,Who directed the 2015 South Korean drama film starring Hwang Jung-min?,low,0,2,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
HotpotQA,793,"Q: Which actor played a role in the comedy series ""30 Rock"" as well as the drama series ""Mad Men""? A: Jon Hamm",high,1,3,1,1,5.0,5.0,5.0,2,5,0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,-0.5,1,0,bind
HotpotQA,794,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,low,0,2,0,0,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,795,"Which music group has the most members, DC Talk, or Manchester Orchestra?",high,1,3,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,796,Are the films Gasland from 2010 and Pumping Iron from 1977 both documentaries?,high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,797,In which of the largest surviving medieval old towns in Europe is the Vilnius Cathedral located?,high,1,3,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,798,What album succeeded Kendrick Lamar's album that had the song Money Trees in it?,low,0,2,1,1,1.0,1.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,799,Are both Viken Babikian and Don Manoukian American ?,high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,800,"How many albums had been recorded by Talking Heads by November, 1980?",low,0,2,1,1,4.0,4.0,4.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,801,Dunstan is an electoral district that includes which suburb of Adelaide in the City of Norwood Payneham St Peters?,low,0,2,1,1,4.0,4.0,4.0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,802,Was 9/11: Press for Truth released prior to Chasing Coral?,high,1,3,1,1,0.0,0.0,0.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,803,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,abstain
HotpotQA,804,Who made the If/Then musical which has a theatrical score by a man who won the Tony Award and 2008 Outer Critics Circle Award?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,805,Who choreographed one who is said to be the last muse for the choreographer and starred in the Nutcracker?,high,1,3,2,2,4.0,2.0,2.0,2,2,0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1,0,bind
HotpotQA,806,Are the Chien Français Blanc et Orange and Cretan Hound both used for hunting in packs?,high,1,3,1,1,0.0,0.0,0.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,807,Fodder on My Wings is an album by a singer/pianist/songwriter born in which year ?,low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,808,What distinction about his birth makes the contemporary of Bill Pollack unique as a winner of the Formula One World Drivers' Championship?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,809,Who else beside the  American university administrator and politician from the state of Oklahoma was part of the  Boren-McCurdy proposals?,high,1,3,2,2,5.0,2.5,5.0,2,8,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,810,What years was the auto racing series held that was followed on by the 2016 Blancpain GT Series Sprint Cup?,low,0,2,1,1,1.0,1.0,1.0,2,8,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1,0,bind
HotpotQA,811,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,low,0,2,1,1,0.0,0.0,0.0,2,1,1,0.0,0.3333,0.0,0.0,0.0,0.3333,0.5,0.5,0.0,1,0,abstain
HotpotQA,812,"What song was on an American radio network that is owned by Disney Channels Worldwide, Inc. is a song by Senegalese-American R&B and rapper Akon?",low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,813,"How many miles does the train, which passes through the Amtrak Jacksonville station and shares the track with the Silver Meteor, run?",low,0,2,1,1,2.0,2.0,2.0,2,4,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,814,What episode of South Park was the episode that aired in May before Funnybot?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,815,"What was the name of the bear promoted to corporal in the Polish army, and celebrated by an ongoing fundraising trust based in Scotland?",high,1,3,2,2,2.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,816,Is James Bourne a band member of both McBusted and The Auteurs?,high,1,4,3,2,2.0,0.6666666666666666,1.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,-0.5,1,0,bind
HotpotQA,817,What tribe was the Megaoryzomys curioi previously in that Nesoryzomys are also in?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,818,Robert Smith founded the multinational company headquartered in what city?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.8,0.0,0.8,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,819,"Which Republican Chairman was born June 1, 1956?",low,0,1,0,0,0.0,0.0,0.0,2,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1,0,abstain
HotpotQA,820,"What I Saw: Reports from Berlin, 1920-1933 is a book by a writer born in which year ?",low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,821,When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,822,What is this subfamily within the cat family Felidae named by Reginald Innes Pocock that is descendant of Pseudaelurus?,high,1,4,3,3,2.0,0.6666666666666666,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,823,What country does Haringey Heartlands and The Mall Wood Green have in common?,high,1,3,1,1,2.0,2.0,2.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,824,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?",low,0,1,0,0,0.0,0.0,0.0,2,4,0,0.0,0.4,0.0,0.4,0.0,0.0,1.0,0.5,0.5,1,0,abstain
HotpotQA,825,What date was the person born that Samuel Flores Borrego was the right hand man of?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,826,Is Mary Pierce or Gustavo Kuerten the older tennis player?,high,1,3,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,827,"which actress was a notable practitioner at the white bear theatre and is also known for playing the role of melanie owen in the BBC one soap opera ""eatenders""?",low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,828,"Who wrote the book that inspired the name of the CD/DVD ""Here at the End of All Things""?",low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,829,"Which of the actors starred in ""Sollathaan Ninaikkiren"" was born in 7 November 1954?",low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,830,Sadok Sassi played for a national team that made its first World Cup in what year?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,831,What two positions did the man who broke Buzz Arlett's home run record play?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,832,Where are Catcha Lake and Hedley Mascot Mine located?,low,0,2,0,0,0.0,0.0,0.0,2,3,0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,833,The team that would become the Little Giants was located in the county seat of which Ohio county?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.5,1.0,1.0,-1.0,-0.5,0.5,1.0,-0.5,1,0,bind
HotpotQA,834,Sporobolus and Zea are in the same what?,low,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
HotpotQA,835,Who directed the film based on the rock opera 5:15 appeared in?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,836,"When did Senator Ted Kennedy helped dedicate a new room at the location to his maternal grandfather, John F. Fitzgerald.",low,0,1,0,0,0.0,0.0,0.0,2,1,1,0.0,0.3333,0.0,0.33333333333333337,0.0,-3.333333333338517e-05,1.0,0.5,0.5,1,0,abstain
HotpotQA,837,Extract starred what American actress who is known for her work on Saturday Night Live from 2005-2012?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.8,0.0,0.8,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,838,"Giuseppina Tuissi played a role in the execution of a National Fasict Party leader, as well as what female associated with the leader?",low,0,2,1,1,1.0,1.0,1.0,2,5,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,839,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,high,1,3,2,2,1.0,0.5,1.0,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
HotpotQA,840,Which school with which Gabriela Lemus has been affiliated is a member school of the Thurgood Marshall College Fund?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
HotpotQA,841,Which rebellion did Sir John Wedderburn and Charles Edward Stuart fight for that ended with defeat at the Battle of Culloden?,high,1,3,2,2,2.0,1.0,2.0,2,4,0,0.0,0.2857,0.0,0.6666666666666665,0.0,-0.3809666666666665,1.0,1.0,0.0,1,0,bind
